"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-27.729,156.658,1004.602673,-0.041194,0.040561,0.012611
8 Sep 2021 04:01:00.000,-30.175,159.154,1005.372571,-0.040246,0.042705,0.013006
8 Sep 2021 04:02:00.000,-32.559,161.787,1006.160615,-0.039152,0.045125,0.013215
8 Sep 2021 04:03:00.000,-34.873,164.573,1006.955533,-0.037895,0.047833,0.013234
8 Sep 2021 04:04:00.000,-37.105,167.531,1007.745962,-0.036453,0.050839,0.013065
8 Sep 2021 04:05:00.000,-39.245,170.679,1008.520616,-0.034804,0.054143,0.012710
8 Sep 2021 04:06:00.000,-41.280,174.034,1009.268441,-0.032923,0.057734,0.012173
8 Sep 2021 04:07:00.000,-43.194,177.612,1009.978778,-0.030787,0.061581,0.011462
8 Sep 2021 04:08:00.000,-44.971,-178.573,1010.641510,-0.028371,0.065628,0.010589
8 Sep 2021 04:09:00.000,-46.594,-174.511,1011.247205,-0.025655,0.069790,0.009565
8 Sep 2021 04:10:00.000,-48.045,-170.198,1011.787249,-0.022628,0.073944,0.008404
8 Sep 2021 04:11:00.000,-49.305,-165.640,1012.253967,-0.019286,0.077930,0.007125
8 Sep 2021 04:12:00.000,-50.355,-160.852,1012.640730,-0.015641,0.081556,0.005744
8 Sep 2021 04:13:00.000,-51.178,-155.863,1012.942048,-0.011725,0.084611,0.004282
8 Sep 2021 04:14:00.000,-51.758,-150.713,1013.153644,-0.007589,0.086889,0.002759
8 Sep 2021 04:15:00.000,-52.086,-145.454,1013.272516,-0.003300,0.088222,0.001197
8 Sep 2021 04:16:00.000,-52.153,-140.146,1013.296979,0.001056,0.088501,-0.000383
8 Sep 2021 04:17:00.000,-51.959,-134.853,1013.226684,0.005390,0.087703,-0.001956
8 Sep 2021 04:18:00.000,-51.508,-129.640,1013.062631,0.009615,0.085895,-0.003502
8 Sep 2021 04:19:00.000,-50.809,-124.562,1012.807144,0.013652,0.083216,-0.004999
8 Sep 2021 04:20:00.000,-49.874,-119.666,1012.463850,0.017442,0.079859,-0.006424
8 Sep 2021 04:21:00.000,-48.720,-114.987,1012.037622,0.020942,0.076033,-0.007758
8 Sep 2021 04:22:00.000,-47.365,-110.546,1011.534510,0.024133,0.071944,-0.008982
8 Sep 2021 04:23:00.000,-45.829,-106.355,1010.961665,0.027008,0.067768,-0.010078
8 Sep 2021 04:24:00.000,-44.129,-102.413,1010.327228,0.029577,0.063648,-0.011031
8 Sep 2021 04:25:00.000,-42.283,-98.714,1009.640227,0.031855,0.059689,-0.011827
8 Sep 2021 04:26:00.000,-40.309,-95.246,1008.910440,0.033864,0.055961,-0.012455
8 Sep 2021 04:27:00.000,-38.222,-91.994,1008.148268,0.035629,0.052507,-0.012905
8 Sep 2021 04:28:00.000,-36.035,-88.940,1007.364579,0.037175,0.049346,-0.013171
8 Sep 2021 04:29:00.000,-33.762,-86.067,1006.570559,0.038525,0.046485,-0.013249
8 Sep 2021 04:30:00.000,-31.413,-83.357,1005.777551,0.039701,0.043918,-0.013137
8 Sep 2021 04:31:00.000,-28.998,-80.793,1004.996896,0.040722,0.041634,-0.012838
8 Sep 2021 04:32:00.000,-26.526,-78.358,1004.239766,0.041605,0.039617,-0.012354
8 Sep 2021 04:33:00.000,-24.005,-76.036,1003.517007,0.042366,0.037851,-0.011694
8 Sep 2021 04:34:00.000,-21.441,-73.813,1002.838982,0.043017,0.036320,-0.010866
8 Sep 2021 04:35:00.000,-18.841,-71.675,1002.215420,0.043569,0.035007,-0.009882
8 Sep 2021 04:36:00.000,-16.211,-69.610,1001.655274,0.044032,0.033899,-0.008756
8 Sep 2021 04:37:00.000,-13.556,-67.606,1001.166595,0.044411,0.032982,-0.007504
8 Sep 2021 04:38:00.000,-10.880,-65.651,1000.756407,0.044715,0.032246,-0.006144
8 Sep 2021 04:39:00.000,-8.188,-63.735,1000.430613,0.044946,0.031682,-0.004696
8 Sep 2021 04:40:00.000,-5.484,-61.848,1000.193900,0.045109,0.031283,-0.003180
8 Sep 2021 04:41:00.000,-2.773,-59.980,1000.049678,0.045207,0.031044,-0.001619
8 Sep 2021 04:42:00.000,-0.058,-58.122,1000.000021,0.045240,0.030963,-0.000034
8 Sep 2021 04:43:00.000,2.658,-56.264,1000.045647,0.045210,0.031038,0.001552
8 Sep 2021 04:44:00.000,5.370,-54.397,1000.185896,0.045115,0.031270,0.003115
8 Sep 2021 04:45:00.000,8.074,-52.511,1000.418751,0.044954,0.031662,0.004633
8 Sep 2021 04:46:00.000,10.766,-50.597,1000.740859,0.044726,0.032219,0.006084
8 Sep 2021 04:47:00.000,13.443,-48.644,1001.147583,0.044426,0.032947,0.007448
8 Sep 2021 04:48:00.000,16.099,-46.642,1001.633073,0.044049,0.033856,0.008705
8 Sep 2021 04:49:00.000,18.730,-44.579,1002.190348,0.043591,0.034956,0.009837
8 Sep 2021 04:50:00.000,21.332,-42.445,1002.811399,0.043043,0.036260,0.010827
8 Sep 2021 04:51:00.000,23.897,-40.226,1003.487310,0.042396,0.037782,0.011662
8 Sep 2021 04:52:00.000,26.420,-37.908,1004.208380,0.041640,0.039537,0.012330
8 Sep 2021 04:53:00.000,28.894,-35.478,1004.964271,0.040762,0.041543,0.012821
8 Sep 2021 04:54:00.000,31.312,-32.920,1005.744155,0.039747,0.043816,0.013128
8 Sep 2021 04:55:00.000,33.664,-30.216,1006.536869,0.038578,0.046370,0.013248
8 Sep 2021 04:56:00.000,35.941,-27.351,1007.331076,0.037236,0.049219,0.013178
8 Sep 2021 04:57:00.000,38.131,-24.305,1008.115432,0.035699,0.052367,0.012920
8 Sep 2021 04:58:00.000,40.223,-21.062,1008.878739,0.033944,0.055809,0.012478
8 Sep 2021 04:59:00.000,42.202,-17.603,1009.610111,0.031945,0.059526,0.011857
8 Sep 2021 05:00:00.000,44.053,-13.914,1010.299128,0.029679,0.063477,0.011068
8 Sep 2021 05:01:00.000,45.760,-9.983,1010.935980,0.027123,0.067591,0.010122
8 Sep 2021 05:02:00.000,47.304,-5.802,1011.511607,0.024261,0.071767,0.009031
8 Sep 2021 05:03:00.000,48.667,-1.371,1012.017824,0.021084,0.075864,0.007812
8 Sep 2021 05:04:00.000,49.829,3.298,1012.447440,0.017596,0.079705,0.006482
