"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,42.378,-137.574,1009.675624,-0.031747,0.059882,-0.011791
8 Sep 2021 04:01:00.000,40.410,-134.095,1008.947732,-0.033770,0.056141,-0.012428
8 Sep 2021 04:02:00.000,38.328,-130.833,1008.186922,-0.035547,0.052672,-0.012887
8 Sep 2021 04:03:00.000,36.147,-127.770,1007.404044,-0.037103,0.049497,-0.013162
8 Sep 2021 04:04:00.000,33.877,-124.888,1006.610271,-0.038462,0.046621,-0.013249
8 Sep 2021 04:05:00.000,31.532,-122.171,1005.816943,-0.039646,0.044039,-0.013147
8 Sep 2021 04:06:00.000,29.120,-119.599,1005.035404,-0.040674,0.041741,-0.012857
8 Sep 2021 04:07:00.000,26.651,-117.158,1004.276839,-0.041564,0.039712,-0.012383
8 Sep 2021 04:08:00.000,24.132,-114.831,1003.552114,-0.042331,0.037934,-0.011731
8 Sep 2021 04:09:00.000,21.570,-112.603,1002.871619,-0.042987,0.036391,-0.010911
8 Sep 2021 04:10:00.000,18.972,-110.461,1002.245118,-0.043544,0.035068,-0.009934
8 Sep 2021 04:11:00.000,16.343,-108.393,1001.681608,-0.044011,0.033950,-0.008815
8 Sep 2021 04:12:00.000,13.689,-106.386,1001.189185,-0.044394,0.033024,-0.007569
8 Sep 2021 04:13:00.000,11.014,-104.429,1000.774929,-0.044701,0.032279,-0.006214
8 Sep 2021 04:14:00.000,8.323,-102.511,1000.444799,-0.044936,0.031706,-0.004770
8 Sep 2021 04:15:00.000,5.620,-100.623,1000.203548,-0.045103,0.031299,-0.003257
8 Sep 2021 04:16:00.000,2.908,-98.755,1000.054647,-0.045204,0.031053,-0.001697
8 Sep 2021 04:17:00.000,0.193,-96.896,1000.000241,-0.045240,0.030963,-0.000113
8 Sep 2021 04:18:00.000,-2.522,-95.038,1000.041114,-0.045213,0.031030,0.001473
8 Sep 2021 04:19:00.000,-5.235,-93.172,1000.176676,-0.045121,0.031254,0.003038
8 Sep 2021 04:20:00.000,-7.939,-91.287,1000.404976,-0.044964,0.031638,0.004559
8 Sep 2021 04:21:00.000,-10.632,-89.374,1000.722727,-0.044739,0.032187,0.006014
8 Sep 2021 04:22:00.000,-13.310,-87.424,1001.125356,-0.044443,0.032907,0.007383
8 Sep 2021 04:23:00.000,-15.967,-85.424,1001.607070,-0.044070,0.033807,0.008645
8 Sep 2021 04:24:00.000,-18.600,-83.365,1002.160943,-0.043616,0.034897,0.009784
8 Sep 2021 04:25:00.000,-21.202,-81.235,1002.779015,-0.043072,0.036190,0.010781
8 Sep 2021 04:26:00.000,-23.770,-79.020,1003.452411,-0.042431,0.037701,0.011624
8 Sep 2021 04:27:00.000,-26.295,-76.708,1004.171467,-0.041680,0.039444,0.012301
8 Sep 2021 04:28:00.000,-28.772,-74.284,1004.925873,-0.040809,0.041437,0.012801
8 Sep 2021 04:29:00.000,-31.193,-71.732,1005.704821,-0.039801,0.043696,0.013117
8 Sep 2021 04:30:00.000,-33.548,-69.036,1006.497162,-0.038641,0.046236,0.013246
8 Sep 2021 04:31:00.000,-35.829,-66.179,1007.291565,-0.037308,0.049070,0.013186
8 Sep 2021 04:32:00.000,-38.024,-63.143,1008.076680,-0.035781,0.052202,0.012937
8 Sep 2021 04:33:00.000,-40.121,-59.910,1008.841299,-0.034037,0.055630,0.012504
8 Sep 2021 04:34:00.000,-42.106,-56.463,1009.574518,-0.032051,0.059335,0.011892
8 Sep 2021 04:35:00.000,-43.964,-52.785,1010.265888,-0.029799,0.063275,0.011112
