"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-21.073,25.143,1002.746768,0.043102,0.036120,-0.010735
8 Sep 2021 04:01:00.000,-18.469,27.269,1002.131698,0.043640,0.034838,-0.009730
8 Sep 2021 04:02:00.000,-15.835,29.325,1001.581247,0.044091,0.033757,-0.008585
8 Sep 2021 04:03:00.000,-13.176,31.322,1001.103326,0.044459,0.032867,-0.007317
8 Sep 2021 04:04:00.000,-10.498,33.270,1000.704807,0.044752,0.032156,-0.005943
8 Sep 2021 04:05:00.000,-7.804,35.181,1000.391424,0.044973,0.031615,-0.004484
8 Sep 2021 04:06:00.000,-5.099,37.065,1000.167687,0.045127,0.031239,-0.002960
8 Sep 2021 04:07:00.000,-2.387,38.931,1000.036817,0.045216,0.031023,-0.001394
8 Sep 2021 04:08:00.000,0.329,40.788,1000.000699,0.045240,0.030964,0.000192
8 Sep 2021 04:09:00.000,3.044,42.647,1000.059852,0.045200,0.031061,0.001776
8 Sep 2021 04:10:00.000,5.755,44.516,1000.213426,0.045096,0.031316,0.003334
8 Sep 2021 04:11:00.000,8.458,46.406,1000.459208,0.044926,0.031731,0.004844
8 Sep 2021 04:12:00.000,11.148,48.325,1000.793660,0.044688,0.032312,0.006284
8 Sep 2021 04:13:00.000,13.822,50.284,1001.211969,0.044377,0.033065,0.007634
8 Sep 2021 04:14:00.000,16.475,52.294,1001.708119,0.043989,0.034001,0.008874
8 Sep 2021 04:15:00.000,19.102,54.366,1002.274974,0.043518,0.035129,0.009987
8 Sep 2021 04:16:00.000,21.699,56.512,1002.904391,0.042957,0.036463,0.010956
8 Sep 2021 04:17:00.000,24.258,58.744,1003.587331,0.042295,0.038017,0.011768
8 Sep 2021 04:18:00.000,26.775,61.076,1004.313997,0.041523,0.039807,0.012411
8 Sep 2021 04:19:00.000,29.242,63.524,1005.073970,0.040626,0.041850,0.012876
8 Sep 2021 04:20:00.000,31.650,66.102,1005.856364,0.039591,0.044161,0.013157
8 Sep 2021 04:21:00.000,33.992,68.827,1006.649984,0.038398,0.046757,0.013249
8 Sep 2021 04:22:00.000,36.258,71.718,1007.443481,0.037030,0.049648,0.013153
8 Sep 2021 04:23:00.000,38.435,74.790,1008.225520,0.035463,0.052838,0.012868
8 Sep 2021 04:24:00.000,40.511,78.063,1008.984941,0.033675,0.056322,0.012400
8 Sep 2021 04:25:00.000,42.473,81.554,1009.710913,0.031640,0.060075,0.011755
8 Sep 2021 04:26:00.000,44.305,85.276,1010.393094,0.029334,0.064054,0.010943
8 Sep 2021 04:27:00.000,45.990,89.243,1011.021773,0.026735,0.068184,0.009975
8 Sep 2021 04:28:00.000,47.509,93.460,1011.588006,0.023829,0.072359,0.008865
8 Sep 2021 04:29:00.000,48.845,97.925,1012.083744,0.020607,0.076430,0.007629
8 Sep 2021 04:30:00.000,49.977,102.627,1012.501945,0.017076,0.080219,0.006285
8 Sep 2021 04:31:00.000,50.889,107.542,1012.836670,0.013259,0.083518,0.004852
8 Sep 2021 04:32:00.000,51.565,112.636,1013.083169,0.009200,0.086117,0.003350
8 Sep 2021 04:33:00.000,51.990,117.860,1013.237944,0.004961,0.087830,0.001800
8 Sep 2021 04:34:00.000,52.158,123.157,1013.298799,0.000620,0.088522,0.000225
8 Sep 2021 04:35:00.000,52.065,128.463,1013.264872,-0.003733,0.088135,-0.001354
8 Sep 2021 04:36:00.000,51.712,133.714,1013.136644,-0.008010,0.086702,-0.002913
8 Sep 2021 04:37:00.000,51.106,138.850,1012.915933,-0.012127,0.084337,-0.004431
8 Sep 2021 04:38:00.000,50.260,143.821,1012.605871,-0.016018,0.081216,-0.005886
8 Sep 2021 04:39:00.000,49.188,148.587,1012.210858,-0.019633,0.077545,-0.007257
8 Sep 2021 04:40:00.000,47.909,153.121,1011.736502,-0.022944,0.073534,-0.008526
8 Sep 2021 04:41:00.000,46.440,157.408,1011.189541,-0.025941,0.069373,-0.009673
8 Sep 2021 04:42:00.000,44.800,161.446,1010.577750,-0.028625,0.065217,-0.010683
8 Sep 2021 04:43:00.000,43.008,165.237,1009.909828,-0.031012,0.061186,-0.011541
8 Sep 2021 04:44:00.000,41.082,168.792,1009.195283,-0.033122,0.057363,-0.012234
8 Sep 2021 04:45:00.000,39.036,172.125,1008.444292,-0.034978,0.053800,-0.012753
8 Sep 2021 04:46:00.000,36.886,175.253,1007.667562,-0.036606,0.050525,-0.013091
8 Sep 2021 04:47:00.000,34.645,178.193,1006.876174,-0.038028,0.047549,-0.013241
8 Sep 2021 04:48:00.000,32.324,-179.036,1006.081433,-0.039268,0.044870,-0.013202
8 Sep 2021 04:49:00.000,29.933,-176.418,1005.294696,-0.040346,0.042479,-0.012975
