"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-44.764,-7.830,1010.564154,0.028679,0.065130,-0.010703
8 Sep 2021 04:01:00.000,-42.969,-4.044,1009.895144,0.031060,0.061103,-0.011557
8 Sep 2021 04:02:00.000,-41.040,-0.493,1009.179719,0.033164,0.057285,-0.012247
8 Sep 2021 04:03:00.000,-38.992,2.835,1008.428070,0.035015,0.053728,-0.012762
8 Sep 2021 04:04:00.000,-36.840,5.959,1007.650914,0.036638,0.050459,-0.013096
8 Sep 2021 04:05:00.000,-34.597,8.895,1006.859338,0.038056,0.047489,-0.013242
8 Sep 2021 04:06:00.000,-32.274,11.662,1006.064648,0.039293,0.044817,-0.013199
8 Sep 2021 04:07:00.000,-29.882,14.278,1005.278203,0.040368,0.042431,-0.012968
8 Sep 2021 04:08:00.000,-27.430,16.758,1004.511257,0.041299,0.040319,-0.012551
8 Sep 2021 04:09:00.000,-24.925,19.119,1003.774792,0.042103,0.038465,-0.011954
8 Sep 2021 04:10:00.000,-22.376,21.377,1003.079363,0.042793,0.036850,-0.011185
8 Sep 2021 04:11:00.000,-19.789,23.544,1002.434947,0.043380,0.035460,-0.010256
8 Sep 2021 04:12:00.000,-17.169,25.634,1001.850795,0.043874,0.034279,-0.009180
8 Sep 2021 04:13:00.000,-14.523,27.659,1001.335298,0.044283,0.033294,-0.007972
8 Sep 2021 04:14:00.000,-11.854,29.631,1000.895868,0.044613,0.032493,-0.006649
8 Sep 2021 04:15:00.000,-9.167,31.559,1000.538824,0.044870,0.031867,-0.005231
8 Sep 2021 04:16:00.000,-6.467,33.456,1000.269304,0.045058,0.031409,-0.003737
8 Sep 2021 04:17:00.000,-3.758,35.329,1000.091189,0.045179,0.031113,-0.002189
8 Sep 2021 04:18:00.000,-1.044,37.190,1000.007042,0.045235,0.030974,-0.000610
8 Sep 2021 04:19:00.000,1.672,39.047,1000.018076,0.045228,0.030992,0.000977
8 Sep 2021 04:20:00.000,4.386,40.909,1000.124131,0.045157,0.031167,0.002551
8 Sep 2021 04:21:00.000,7.093,42.788,1000.323680,0.045020,0.031501,0.004088
8 Sep 2021 04:22:00.000,9.790,44.690,1000.613851,0.044817,0.031997,0.005566
8 Sep 2021 04:23:00.000,12.473,46.628,1000.990466,0.044543,0.032663,0.006964
8 Sep 2021 04:24:00.000,15.137,48.611,1001.448107,0.044195,0.033505,0.008262
8 Sep 2021 04:25:00.000,17.778,50.650,1001.980192,0.043767,0.034534,0.009441
8 Sep 2021 04:26:00.000,20.391,52.757,1002.579074,0.043252,0.035762,0.010485
8 Sep 2021 04:27:00.000,22.970,54.944,1003.236149,0.042643,0.037203,0.011378
8 Sep 2021 04:28:00.000,25.509,57.224,1003.941987,0.041928,0.038872,0.012107
8 Sep 2021 04:29:00.000,28.002,59.611,1004.686465,0.041096,0.040785,0.012663
8 Sep 2021 04:30:00.000,30.441,62.122,1005.458914,0.040132,0.042959,0.013038
8 Sep 2021 04:31:00.000,32.818,64.770,1006.248274,0.039022,0.045409,0.013226
8 Sep 2021 04:32:00.000,35.123,67.575,1007.043255,0.037745,0.048150,0.013225
8 Sep 2021 04:33:00.000,37.346,70.553,1007.832493,0.036281,0.051189,0.013035
8 Sep 2021 04:34:00.000,39.476,73.723,1008.604721,0.034608,0.054526,0.012659
8 Sep 2021 04:35:00.000,41.497,77.101,1009.348921,0.032700,0.058147,0.012103
8 Sep 2021 04:36:00.000,43.397,80.705,1010.054486,0.030534,0.062019,0.011374
8 Sep 2021 04:37:00.000,45.158,84.547,1010.711369,0.028086,0.066084,0.010483
8 Sep 2021 04:38:00.000,46.763,88.637,1011.310220,0.025337,0.070252,0.009443
8 Sep 2021 04:39:00.000,48.194,92.978,1011.842525,0.022274,0.074396,0.008269
8 Sep 2021 04:40:00.000,49.432,97.562,1012.300718,0.018897,0.078352,0.006977
8 Sep 2021 04:41:00.000,50.457,102.373,1012.678293,0.015221,0.081925,0.005586
8 Sep 2021 04:42:00.000,51.254,107.382,1012.969889,0.011278,0.084904,0.004116
8 Sep 2021 04:43:00.000,51.807,112.547,1013.171369,0.007121,0.087086,0.002588
8 Sep 2021 04:44:00.000,52.106,117.815,1013.279873,0.002821,0.088305,0.001023
8 Sep 2021 04:45:00.000,52.145,123.125,1013.293863,-0.001537,0.088465,-0.000557
8 Sep 2021 04:46:00.000,51.922,128.411,1013.213141,-0.005864,0.087551,-0.002129
8 Sep 2021 04:47:00.000,51.443,133.612,1013.038851,-0.010071,0.085639,-0.003670
8 Sep 2021 04:48:00.000,50.717,138.672,1012.773466,-0.014084,0.082875,-0.005160
8 Sep 2021 04:49:00.000,49.757,143.546,1012.420751,-0.017843,0.079455,-0.006576
8 Sep 2021 04:50:00.000,48.580,148.199,1011.985714,-0.021310,0.075591,-0.007899
8 Sep 2021 04:51:00.000,47.204,152.613,1011.474531,-0.024466,0.071484,-0.009110
8 Sep 2021 04:52:00.000,45.649,156.777,1010.894466,-0.027307,0.067308,-0.010191
8 Sep 2021 04:53:00.000,43.932,160.691,1010.253766,-0.029842,0.063202,-0.011127
8 Sep 2021 04:54:00.000,42.071,164.364,1009.561546,-0.032089,0.059265,-0.011905
8 Sep 2021 04:55:00.000,40.084,167.807,1008.827663,-0.034071,0.055566,-0.012513
8 Sep 2021 04:56:00.000,37.985,171.037,1008.062573,-0.035811,0.052143,-0.012943
8 Sep 2021 04:57:00.000,35.788,174.070,1007.277190,-0.037334,0.049015,-0.013189
8 Sep 2021 04:58:00.000,33.506,176.924,1006.482723,-0.038663,0.046187,-0.013246
8 Sep 2021 04:59:00.000,31.149,179.617,1005.690524,-0.039821,0.043652,-0.013113
8 Sep 2021 05:00:00.000,28.728,-177.834,1004.911923,-0.040826,0.041398,-0.012793
8 Sep 2021 05:01:00.000,26.250,-175.412,1004.158063,-0.041695,0.039410,-0.012290
8 Sep 2021 05:02:00.000,23.723,-173.102,1003.439746,-0.042443,0.037671,-0.011610
8 Sep 2021 05:03:00.000,21.156,-170.889,1002.767271,-0.043083,0.036165,-0.010765
8 Sep 2021 05:04:00.000,18.552,-168.760,1002.150288,-0.043625,0.034875,-0.009764
8 Sep 2021 05:05:00.000,15.919,-166.702,1001.597657,-0.044078,0.033789,-0.008623
8 Sep 2021 05:06:00.000,13.261,-164.704,1001.117321,-0.044449,0.032892,-0.007359
8 Sep 2021 05:07:00.000,10.583,-162.754,1000.716185,-0.044744,0.032176,-0.005988
8 Sep 2021 05:08:00.000,7.890,-160.841,1000.400021,-0.044967,0.031630,-0.004531
8 Sep 2021 05:09:00.000,5.185,-158.957,1000.173380,-0.045123,0.031249,-0.003009
8 Sep 2021 05:10:00.000,2.473,-157.091,1000.039524,-0.045214,0.031028,-0.001444
8 Sep 2021 05:11:00.000,-0.242,-155.233,1000.000380,-0.045240,0.030963,0.000142
