"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-3.565,-179.667,1000.082080,-0.045185,0.031098,0.002078
8 Sep 2021 04:01:00.000,-6.275,-177.795,1000.253583,-0.045069,0.031383,0.003628
8 Sep 2021 04:02:00.000,-8.976,-175.900,1000.516716,-0.044886,0.031829,0.005127
8 Sep 2021 04:03:00.000,-11.663,-173.974,1000.867692,-0.044634,0.032443,0.006551
8 Sep 2021 04:04:00.000,-14.333,-172.006,1001.301460,-0.044309,0.033231,0.007881
8 Sep 2021 04:05:00.000,-16.982,-169.985,1001.811780,-0.043905,0.034202,0.009098
8 Sep 2021 04:06:00.000,-19.604,-167.900,1002.391317,-0.043418,0.035369,0.010184
8 Sep 2021 04:07:00.000,-22.194,-165.739,1003.031744,-0.042838,0.036744,0.011124
8 Sep 2021 04:08:00.000,-24.745,-163.488,1003.723867,-0.042156,0.038342,0.011904
8 Sep 2021 04:09:00.000,-27.253,-161.135,1004.457758,-0.041360,0.040179,0.012514
8 Sep 2021 04:10:00.000,-29.709,-158.664,1005.222895,-0.040438,0.042272,0.012944
8 Sep 2021 04:11:00.000,-32.106,-156.058,1006.008322,-0.039374,0.044638,0.013189
8 Sep 2021 04:12:00.000,-34.434,-153.303,1006.802801,-0.038150,0.047290,0.013245
8 Sep 2021 04:13:00.000,-36.683,-150.379,1007.594973,-0.036745,0.050238,0.013112
8 Sep 2021 04:14:00.000,-38.842,-147.269,1008.373525,-0.035138,0.053485,0.012792
8 Sep 2021 04:15:00.000,-40.898,-143.956,1009.127346,-0.033304,0.057023,0.012290
8 Sep 2021 04:16:00.000,-42.836,-140.422,1009.845690,-0.031218,0.060824,0.011612
8 Sep 2021 04:17:00.000,-44.641,-136.653,1010.518324,-0.028858,0.064839,0.010769
8 Sep 2021 04:18:00.000,-46.295,-132.638,1011.135673,-0.026201,0.068987,0.009772
8 Sep 2021 04:19:00.000,-47.781,-128.374,1011.688957,-0.023234,0.073154,0.008637
8 Sep 2021 04:20:00.000,-49.079,-123.862,1012.170311,-0.019952,0.077186,0.007379
8 Sep 2021 04:21:00.000,-50.170,-119.117,1012.572899,-0.016364,0.080897,0.006016
8 Sep 2021 04:22:00.000,-51.038,-114.164,1012.891004,-0.012497,0.084078,0.004568
8 Sep 2021 04:23:00.000,-51.666,-109.041,1013.120111,-0.008398,0.086520,0.003055
8 Sep 2021 04:24:00.000,-52.043,-103.798,1013.256970,-0.004132,0.088045,0.001499
8 Sep 2021 04:25:00.000,-52.161,-98.494,1013.299641,0.000218,0.088531,-0.000079
8 Sep 2021 04:26:00.000,-52.017,-93.194,1013.247516,0.004564,0.087938,-0.001655
8 Sep 2021 04:27:00.000,-51.615,-87.961,1013.101337,0.008816,0.086315,-0.003208
8 Sep 2021 04:28:00.000,-50.962,-82.853,1012.863176,0.012894,0.083790,-0.004716
8 Sep 2021 04:29:00.000,-50.071,-77.919,1012.536412,0.016735,0.080547,-0.006156
8 Sep 2021 04:30:00.000,-48.958,-73.196,1012.125683,0.020294,0.076795,-0.007510
8 Sep 2021 04:31:00.000,-47.640,-68.708,1011.636822,0.023545,0.072741,-0.008756
8 Sep 2021 04:32:00.000,-46.137,-64.469,1011.076771,0.026480,0.068570,-0.009878
8 Sep 2021 04:33:00.000,-44.467,-60.479,1010.453493,0.029106,0.064430,-0.010860
8 Sep 2021 04:34:00.000,-42.648,-56.734,1009.775854,0.031439,0.060434,-0.011687
8 Sep 2021 04:35:00.000,-40.698,-53.223,1009.053498,0.033498,0.056657,-0.012348
8 Sep 2021 04:36:00.000,-38.631,-49.930,1008.296717,0.035308,0.053148,-0.012832
8 Sep 2021 04:37:00.000,-36.462,-46.840,1007.516301,0.036894,0.049930,-0.013134
8 Sep 2021 04:38:00.000,-34.205,-43.934,1006.723388,0.038280,0.047012,-0.013248
8 Sep 2021 04:39:00.000,-31.870,-41.194,1005.929304,0.039487,0.044389,-0.013173
8 Sep 2021 04:40:00.000,-29.467,-38.603,1005.145401,0.040537,0.042051,-0.012909
8 Sep 2021 04:41:00.000,-27.005,-36.144,1004.382897,0.041445,0.039985,-0.012461
8 Sep 2021 04:42:00.000,-24.493,-33.802,1003.652713,0.042229,0.038172,-0.011834
8 Sep 2021 04:43:00.000,-21.937,-31.561,1002.965317,0.042900,0.036597,-0.011037
8 Sep 2021 04:44:00.000,-19.343,-29.408,1002.330569,0.043471,0.035243,-0.010082
8 Sep 2021 04:45:00.000,-16.719,-27.329,1001.757585,0.043949,0.034097,-0.008982
8 Sep 2021 04:46:00.000,-14.068,-25.314,1001.254596,0.044345,0.033144,-0.007753
8 Sep 2021 04:47:00.000,-11.395,-23.351,1000.828834,0.044662,0.032374,-0.006413
8 Sep 2021 04:48:00.000,-8.706,-21.428,1000.486422,0.044907,0.031777,-0.004980
8 Sep 2021 04:49:00.000,-6.005,-19.537,1000.232289,0.045083,0.031347,-0.003476
8 Sep 2021 04:50:00.000,-3.294,-17.666,1000.070094,0.045193,0.031078,-0.001921
8 Sep 2021 04:51:00.000,-0.579,-15.807,1000.002170,0.045239,0.030966,-0.000339
8 Sep 2021 04:52:00.000,2.136,-13.949,1000.029497,0.045220,0.031011,0.001248
8 Sep 2021 04:53:00.000,4.849,-12.085,1000.151682,0.045138,0.031213,0.002817
8 Sep 2021 04:54:00.000,7.555,-10.203,1000.366964,0.044990,0.031574,0.004346
8 Sep 2021 04:55:00.000,10.250,-8.295,1000.672244,0.044775,0.032099,0.005812
8 Sep 2021 04:56:00.000,12.930,-6.350,1001.063128,0.044489,0.032794,0.007194
8 Sep 2021 04:57:00.000,15.591,-4.358,1001.533993,0.044128,0.033667,0.008473
8 Sep 2021 04:58:00.000,18.227,-2.309,1002.078067,0.043686,0.034730,0.009630
8 Sep 2021 04:59:00.000,20.834,-0.189,1002.687531,0.043155,0.035993,0.010649
8 Sep 2021 05:00:00.000,23.407,2.013,1003.353632,0.042528,0.037472,0.011514
8 Sep 2021 05:01:00.000,25.939,4.310,1004.066810,0.041794,0.039181,0.012215
8 Sep 2021 05:02:00.000,28.423,6.718,1004.816838,0.040941,0.041138,0.012740
8 Sep 2021 05:03:00.000,30.852,9.250,1005.592970,0.039953,0.043358,0.013084
8 Sep 2021 05:04:00.000,33.217,11.925,1006.384096,0.038816,0.045857,0.013239
8 Sep 2021 05:05:00.000,35.509,14.758,1007.178899,0.037509,0.048648,0.013206
8 Sep 2021 05:06:00.000,37.717,17.767,1007.966023,0.036011,0.051739,0.012984
8 Sep 2021 05:07:00.000,39.829,20.971,1008.734231,0.034299,0.055125,0.012577
8 Sep 2021 05:08:00.000,41.831,24.387,1009.472564,0.032349,0.058792,0.011990
8 Sep 2021 05:09:00.000,43.708,28.031,1010.170501,0.030136,0.062702,0.011232
8 Sep 2021 05:10:00.000,45.444,31.915,1010.818104,0.027638,0.066792,0.010315
8 Sep 2021 05:11:00.000,47.021,36.048,1011.406157,0.024835,0.070966,0.009251
8 Sep 2021 05:12:00.000,48.420,40.431,1011.926301,0.021719,0.075091,0.008056
8 Sep 2021 05:13:00.000,49.622,45.055,1012.371143,0.018290,0.078996,0.006746
8 Sep 2021 05:14:00.000,50.610,49.903,1012.734366,0.014565,0.082482,0.005340
8 Sep 2021 05:15:00.000,51.366,54.942,1013.010815,0.010581,0.085338,0.003858
8 Sep 2021 05:16:00.000,51.876,60.128,1013.196566,0.006394,0.087366,0.002322
8 Sep 2021 05:17:00.000,52.131,65.408,1013.288985,0.002078,0.088409,0.000753
8 Sep 2021 05:18:00.000,52.125,70.718,1013.286761,-0.002282,0.088384,-0.000827
8 Sep 2021 05:19:00.000,51.858,75.994,1013.189924,-0.006594,0.087292,-0.002395
8 Sep 2021 05:20:00.000,51.336,81.175,1012.999850,-0.010773,0.085222,-0.003929
8 Sep 2021 05:21:00.000,50.569,86.206,1012.719233,-0.014746,0.082331,-0.005408
8 Sep 2021 05:22:00.000,49.571,91.044,1012.352057,-0.018457,0.078820,-0.006809
8 Sep 2021 05:23:00.000,48.358,95.657,1011.903533,-0.021872,0.074901,-0.008114
8 Sep 2021 05:24:00.000,46.951,100.028,1011.380032,-0.024974,0.070771,-0.009304
8 Sep 2021 05:25:00.000,45.366,104.150,1010.788991,-0.027762,0.066598,-0.010362
8 Sep 2021 05:26:00.000,43.623,108.022,1010.138815,-0.030246,0.062514,-0.011272
8 Sep 2021 05:27:00.000,41.740,111.655,1009.438756,-0.032446,0.058614,-0.012021
8 Sep 2021 05:28:00.000,39.732,115.060,1008.698782,-0.034384,0.054960,-0.012600
8 Sep 2021 05:29:00.000,37.616,118.255,1007.929440,-0.036086,0.051587,-0.012998
8 Sep 2021 05:30:00.000,35.404,121.256,1007.141703,-0.037574,0.048511,-0.013212
8 Sep 2021 05:31:00.000,33.108,124.081,1006.346818,-0.038873,0.045733,-0.013236
8 Sep 2021 05:32:00.000,30.740,126.748,1005.556144,-0.040003,0.043247,-0.013072
8 Sep 2021 05:33:00.000,28.308,129.275,1004.780990,-0.040983,0.041040,-0.012720
8 Sep 2021 05:34:00.000,25.821,131.677,1004.032453,-0.041831,0.039096,-0.012186
8 Sep 2021 05:35:00.000,23.287,133.969,1003.321259,-0.042560,0.037398,-0.011477
8 Sep 2021 05:36:00.000,20.713,136.167,1002.657607,-0.043182,0.035929,-0.010604
8 Sep 2021 05:37:00.000,18.104,138.283,1002.051021,-0.043708,0.034675,-0.009579
8 Sep 2021 05:38:00.000,15.466,140.330,1001.510214,-0.044147,0.033622,-0.008415
8 Sep 2021 05:39:00.000,12.805,142.319,1001.042958,-0.044504,0.032757,-0.007131
8 Sep 2021 05:40:00.000,10.124,144.262,1000.655973,-0.044787,0.032070,-0.005745
8 Sep 2021 05:41:00.000,7.428,146.169,1000.354825,-0.044999,0.031553,-0.004275
8 Sep 2021 05:42:00.000,4.722,148.049,1000.143851,-0.045143,0.031200,-0.002744
8 Sep 2021 05:43:00.000,2.009,149.913,1000.026087,-0.045223,0.031006,-0.001174
8 Sep 2021 05:44:00.000,-0.707,151.770,1000.003229,-0.045238,0.030968,0.000413
8 Sep 2021 05:45:00.000,-3.422,153.630,1000.075607,-0.045189,0.031087,0.001995
8 Sep 2021 05:46:00.000,-6.132,155.502,1000.242178,-0.045076,0.031364,0.003547
8 Sep 2021 05:47:00.000,-8.833,157.395,1000.500543,-0.044897,0.031802,0.005049
8 Sep 2021 05:48:00.000,-11.521,159.319,1000.846984,-0.044649,0.032406,0.006478
8 Sep 2021 05:49:00.000,-14.193,161.284,1001.276514,-0.044328,0.033185,0.007814
8 Sep 2021 05:50:00.000,-16.842,163.302,1001.782956,-0.043929,0.034146,0.009037
8 Sep 2021 05:51:00.000,-19.466,165.384,1002.359029,-0.043446,0.035302,0.010130
8 Sep 2021 05:52:00.000,-22.057,167.540,1002.996456,-0.042871,0.036666,0.011078
8 Sep 2021 05:53:00.000,-24.611,169.786,1003.686085,-0.042195,0.038252,0.011867
8 Sep 2021 05:54:00.000,-27.122,172.133,1004.418023,-0.041406,0.040076,0.012486
8 Sep 2021 05:55:00.000,-29.581,174.598,1005.181777,-0.040491,0.042155,0.012926
8 Sep 2021 05:56:00.000,-31.981,177.196,1005.966410,-0.039434,0.044505,0.013181
