"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-51.268,-61.868,1012.975103,-0.011192,0.084959,0.004084
8 Sep 2021 04:01:00.000,-51.816,-56.700,1013.174638,-0.007031,0.087122,0.002555
8 Sep 2021 04:02:00.000,-52.110,-51.431,1013.281152,-0.002729,0.088320,0.000989
8 Sep 2021 04:03:00.000,-52.143,-46.121,1013.293134,0.001630,0.088457,-0.000591
8 Sep 2021 04:04:00.000,-51.915,-40.836,1013.210413,0.005955,0.087521,-0.002162
8 Sep 2021 04:05:00.000,-51.430,-35.637,1013.034164,0.010159,0.085588,-0.003703
8 Sep 2021 04:06:00.000,-50.699,-30.581,1012.766886,0.014166,0.082809,-0.005191
8 Sep 2021 04:07:00.000,-49.734,-25.712,1012.412371,0.017920,0.079377,-0.006605
8 Sep 2021 04:08:00.000,-48.553,-21.063,1011.975653,0.021380,0.075506,-0.007926
8 Sep 2021 04:09:00.000,-47.173,-16.655,1011.462933,0.024529,0.071396,-0.009134
8 Sep 2021 04:10:00.000,-45.614,-12.496,1010.881495,0.027364,0.067220,-0.010212
8 Sep 2021 04:11:00.000,-43.894,-8.587,1010.239606,0.029893,0.063116,-0.011145
8 Sep 2021 04:12:00.000,-42.030,-4.919,1009.546400,0.032134,0.059184,-0.011920
8 Sep 2021 04:13:00.000,-40.040,-1.480,1008.811745,0.034110,0.055490,-0.012524
8 Sep 2021 04:14:00.000,-37.939,1.745,1008.046111,0.035845,0.052073,-0.012950
8 Sep 2021 04:15:00.000,-35.741,4.774,1007.260418,0.037364,0.048952,-0.013192
8 Sep 2021 04:16:00.000,-33.457,7.624,1006.465881,0.038689,0.046130,-0.013245
8 Sep 2021 04:17:00.000,-31.099,10.314,1005.673854,0.039844,0.043602,-0.013108
8 Sep 2021 04:18:00.000,-28.676,12.860,1004.895662,0.040845,0.041353,-0.012784
8 Sep 2021 04:19:00.000,-26.197,15.280,1004.142445,0.041712,0.039371,-0.012277
8 Sep 2021 04:20:00.000,-23.669,17.588,1003.424994,0.042458,0.037637,-0.011594
8 Sep 2021 04:21:00.000,-21.101,19.799,1002.753596,0.043095,0.036135,-0.010745
8 Sep 2021 04:22:00.000,-18.497,21.926,1002.137887,0.043635,0.034850,-0.009741
8 Sep 2021 04:23:00.000,-15.863,23.983,1001.586709,0.044086,0.033768,-0.008598
8 Sep 2021 04:24:00.000,-13.205,25.980,1001.107982,0.044456,0.032875,-0.007331
8 Sep 2021 04:25:00.000,-10.527,27.929,1000.708590,0.044749,0.032162,-0.005958
8 Sep 2021 04:26:00.000,-7.833,29.840,1000.394280,0.044971,0.031620,-0.004500
8 Sep 2021 04:27:00.000,-5.128,31.724,1000.169574,0.045126,0.031243,-0.002977
8 Sep 2021 04:28:00.000,-2.416,33.590,1000.037709,0.045215,0.031025,-0.001411
8 Sep 2021 04:29:00.000,0.300,35.448,1000.000582,0.045240,0.030964,0.000175
8 Sep 2021 04:30:00.000,3.015,37.307,1000.058728,0.045201,0.031059,0.001759
8 Sep 2021 04:31:00.000,5.726,39.176,1000.211311,0.045098,0.031312,0.003318
8 Sep 2021 04:32:00.000,8.429,41.065,1000.456133,0.044928,0.031726,0.004828
8 Sep 2021 04:33:00.000,11.120,42.984,1000.789670,0.044691,0.032305,0.006269
8 Sep 2021 04:34:00.000,13.794,44.942,1001.207121,0.044381,0.033057,0.007620
8 Sep 2021 04:35:00.000,16.447,46.952,1001.702481,0.043994,0.033990,0.008862
8 Sep 2021 04:36:00.000,19.075,49.023,1002.268628,0.043524,0.035116,0.009976
8 Sep 2021 04:37:00.000,21.671,51.168,1002.897428,0.042963,0.036448,0.010946
8 Sep 2021 04:38:00.000,24.231,53.399,1003.579852,0.042303,0.037999,0.011760
8 Sep 2021 04:39:00.000,26.749,55.730,1004.306108,0.041531,0.039787,0.012405
8 Sep 2021 04:40:00.000,29.216,58.176,1005.065785,0.040636,0.041827,0.012872
8 Sep 2021 04:41:00.000,31.625,60.753,1005.848001,0.039602,0.044136,0.013155
8 Sep 2021 04:42:00.000,33.968,63.477,1006.641561,0.038412,0.046728,0.013249
8 Sep 2021 04:43:00.000,36.234,66.365,1007.435119,0.037046,0.049616,0.013155
8 Sep 2021 04:44:00.000,38.412,69.436,1008.217338,0.035481,0.052803,0.012872
8 Sep 2021 04:45:00.000,40.490,72.707,1008.977056,0.033695,0.056283,0.012406
8 Sep 2021 04:46:00.000,42.453,76.195,1009.703437,0.031663,0.060034,0.011763
