"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,27.729,-23.342,1004.602673,0.041194,0.040561,0.012611
8 Sep 2021 04:01:00.000,30.175,-20.846,1005.372571,0.040246,0.042705,0.013006
8 Sep 2021 04:02:00.000,32.559,-18.213,1006.160615,0.039152,0.045125,0.013215
8 Sep 2021 04:03:00.000,34.873,-15.427,1006.955533,0.037895,0.047833,0.013234
8 Sep 2021 04:04:00.000,37.105,-12.469,1007.745962,0.036453,0.050839,0.013065
8 Sep 2021 04:05:00.000,39.245,-9.321,1008.520616,0.034804,0.054143,0.012710
8 Sep 2021 04:06:00.000,41.280,-5.966,1009.268441,0.032923,0.057734,0.012173
8 Sep 2021 04:07:00.000,43.194,-2.388,1009.978778,0.030787,0.061581,0.011462
8 Sep 2021 04:08:00.000,44.971,1.427,1010.641510,0.028371,0.065628,0.010589
8 Sep 2021 04:09:00.000,46.594,5.489,1011.247205,0.025655,0.069790,0.009565
8 Sep 2021 04:10:00.000,48.045,9.802,1011.787249,0.022628,0.073944,0.008404
8 Sep 2021 04:11:00.000,49.305,14.360,1012.253967,0.019286,0.077930,0.007125
8 Sep 2021 04:12:00.000,50.355,19.148,1012.640730,0.015641,0.081556,0.005744
8 Sep 2021 04:13:00.000,51.178,24.137,1012.942048,0.011725,0.084611,0.004282
8 Sep 2021 04:14:00.000,51.758,29.287,1013.153644,0.007589,0.086889,0.002759
8 Sep 2021 04:15:00.000,52.086,34.546,1013.272516,0.003300,0.088222,0.001197
8 Sep 2021 04:16:00.000,52.153,39.854,1013.296979,-0.001056,0.088501,-0.000383
8 Sep 2021 04:17:00.000,51.959,45.147,1013.226684,-0.005390,0.087703,-0.001956
8 Sep 2021 04:18:00.000,51.508,50.360,1013.062631,-0.009615,0.085895,-0.003502
8 Sep 2021 04:19:00.000,50.809,55.438,1012.807144,-0.013652,0.083216,-0.004999
8 Sep 2021 04:20:00.000,49.874,60.334,1012.463850,-0.017442,0.079859,-0.006424
8 Sep 2021 04:21:00.000,48.720,65.013,1012.037622,-0.020942,0.076033,-0.007758
8 Sep 2021 04:22:00.000,47.365,69.454,1011.534510,-0.024133,0.071944,-0.008982
8 Sep 2021 04:23:00.000,45.829,73.645,1010.961665,-0.027008,0.067768,-0.010078
8 Sep 2021 04:24:00.000,44.129,77.587,1010.327228,-0.029577,0.063648,-0.011031
8 Sep 2021 04:25:00.000,42.283,81.286,1009.640227,-0.031855,0.059689,-0.011827
8 Sep 2021 04:26:00.000,40.309,84.754,1008.910440,-0.033864,0.055961,-0.012455
8 Sep 2021 04:27:00.000,38.222,88.006,1008.148268,-0.035629,0.052507,-0.012905
8 Sep 2021 04:28:00.000,36.035,91.060,1007.364579,-0.037175,0.049346,-0.013171
