"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,39.770,-87.718,1008.712513,-0.034351,0.055024,-0.012591
8 Sep 2021 04:01:00.000,37.655,-84.520,1007.943607,-0.036057,0.051646,-0.012993
8 Sep 2021 04:02:00.000,35.445,-81.516,1007.156104,-0.037549,0.048564,-0.013210
8 Sep 2021 04:03:00.000,33.150,-78.688,1006.361248,-0.038851,0.045781,-0.013238
8 Sep 2021 04:04:00.000,30.783,-76.018,1005.570396,-0.039984,0.043290,-0.013076
8 Sep 2021 04:05:00.000,28.352,-73.489,1004.794860,-0.040967,0.041078,-0.012728
8 Sep 2021 04:06:00.000,25.867,-71.085,1004.045744,-0.041817,0.039129,-0.012197
8 Sep 2021 04:07:00.000,23.334,-68.790,1003.333779,-0.042548,0.037426,-0.011492
8 Sep 2021 04:08:00.000,20.760,-66.591,1002.669176,-0.043172,0.035954,-0.010621
8 Sep 2021 04:09:00.000,18.152,-64.474,1002.061474,-0.043699,0.034696,-0.009598
8 Sep 2021 04:10:00.000,15.514,-62.426,1001.519400,-0.044139,0.033640,-0.008438
8 Sep 2021 04:11:00.000,12.853,-60.436,1001.050745,-0.044498,0.032771,-0.007156
8 Sep 2021 04:12:00.000,10.173,-58.492,1000.662249,-0.044782,0.032081,-0.005771
8 Sep 2021 04:13:00.000,7.477,-56.585,1000.359501,-0.044996,0.031561,-0.004303
8 Sep 2021 04:14:00.000,4.771,-54.704,1000.146858,-0.045141,0.031205,-0.002773
8 Sep 2021 04:15:00.000,2.058,-52.839,1000.027383,-0.045222,0.031008,-0.001203
8 Sep 2021 04:16:00.000,-0.657,-50.982,1000.002795,-0.045238,0.030967,0.000385
8 Sep 2021 04:17:00.000,-3.372,-49.123,1000.073448,-0.045191,0.031083,0.001966
8 Sep 2021 04:18:00.000,-6.082,-47.252,1000.238326,-0.045079,0.031357,0.003520
8 Sep 2021 04:19:00.000,-8.784,-45.359,1000.495054,-0.044901,0.031792,0.005022
8 Sep 2021 04:20:00.000,-11.473,-43.436,1000.839936,-0.044654,0.032394,0.006453
8 Sep 2021 04:21:00.000,-14.144,-41.471,1001.268009,-0.044334,0.033169,0.007790
8 Sep 2021 04:22:00.000,-16.794,-39.454,1001.773116,-0.043937,0.034127,0.009016
