"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-51.936,-9.726,1013.218096,-0.005695,0.087607,0.002067
8 Sep 2021 04:01:00.000,-52.148,-4.437,1013.295105,-0.001366,0.088479,0.000495
8 Sep 2021 04:02:00.000,-52.099,0.872,1013.277385,0.002992,0.088277,-0.001085
8 Sep 2021 04:03:00.000,-51.790,6.137,1013.165186,0.007288,0.087017,-0.002649
8 Sep 2021 04:04:00.000,-51.227,11.297,1012.960099,0.011438,0.084800,-0.004175
8 Sep 2021 04:05:00.000,-50.421,16.299,1012.665034,0.015371,0.081794,-0.005642
8 Sep 2021 04:06:00.000,-49.387,21.101,1012.284179,0.019036,0.078202,-0.007030
8 Sep 2021 04:07:00.000,-48.141,25.676,1011.822940,0.022400,0.074236,-0.008317
8 Sep 2021 04:08:00.000,-46.703,30.007,1011.287868,0.025451,0.070088,-0.009486
8 Sep 2021 04:09:00.000,-45.092,34.087,1010.686567,0.028188,0.065922,-0.010521
8 Sep 2021 04:10:00.000,-43.325,37.920,1010.027588,0.030625,0.061863,-0.011405
8 Sep 2021 04:11:00.000,-41.420,41.514,1009.320309,0.032780,0.057999,-0.012128
8 Sep 2021 04:12:00.000,-39.394,44.884,1008.574803,0.034678,0.054389,-0.012677
8 Sep 2021 04:13:00.000,-37.261,48.046,1007.801696,0.036343,0.051064,-0.013046
8 Sep 2021 04:14:00.000,-35.034,51.017,1007.012017,0.037798,0.048037,-0.013229
8 Sep 2021 04:15:00.000,-32.726,53.815,1006.217044,0.039068,0.045308,-0.013222
8 Sep 2021 04:16:00.000,-30.346,56.458,1005.428136,0.040173,0.042868,-0.013027
8 Sep 2021 04:17:00.000,-27.905,58.963,1004.656581,0.041131,0.040705,-0.012645
8 Sep 2021 04:18:00.000,-25.410,61.346,1003.913424,0.041958,0.038802,-0.012082
8 Sep 2021 04:19:00.000,-22.869,63.623,1003.209317,0.042669,0.037142,-0.011346
8 Sep 2021 04:20:00.000,-20.289,65.806,1002.554357,0.043274,0.035710,-0.010447
8 Sep 2021 04:21:00.000,-17.675,67.910,1001.957947,0.043786,0.034490,-0.009398
8 Sep 2021 04:22:00.000,-15.033,69.947,1001.428652,0.044210,0.033468,-0.008213
8 Sep 2021 04:23:00.000,-12.368,71.927,1000.974082,0.044555,0.032633,-0.006911
8 Sep 2021 04:24:00.000,-9.684,73.864,1000.600772,0.044826,0.031974,-0.005510
8 Sep 2021 04:25:00.000,-6.987,75.765,1000.314096,0.045027,0.031485,-0.004029
8 Sep 2021 04:26:00.000,-4.279,77.643,1000.118178,0.045161,0.031157,-0.002490
8 Sep 2021 04:27:00.000,-1.565,79.505,1000.015841,0.045230,0.030989,-0.000915
8 Sep 2021 04:28:00.000,1.150,81.362,1000.008557,0.045234,0.030977,0.000673
8 Sep 2021 04:29:00.000,3.865,83.223,1000.096432,0.045175,0.031121,0.002251
8 Sep 2021 04:30:00.000,6.574,85.097,1000.278200,0.045052,0.031424,0.003797
8 Sep 2021 04:31:00.000,9.273,86.995,1000.551244,0.044861,0.031889,0.005288
