"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-50.181,-113.744,1012.576719,-0.016324,0.080934,0.006001
8 Sep 2021 04:01:00.000,-51.046,-108.789,1012.893903,-0.012454,0.084108,0.004552
8 Sep 2021 04:02:00.000,-51.671,-103.665,1013.122048,-0.008353,0.086542,0.003039
8 Sep 2021 04:03:00.000,-52.046,-98.421,1013.257918,-0.004087,0.088056,0.001482
8 Sep 2021 04:04:00.000,-52.160,-93.117,1013.299585,0.000264,0.088531,-0.000096
8 Sep 2021 04:05:00.000,-52.014,-87.817,1013.246459,0.004609,0.087926,-0.001672
8 Sep 2021 04:06:00.000,-51.609,-82.585,1013.099292,0.008860,0.086293,-0.003225
8 Sep 2021 04:07:00.000,-50.954,-77.478,1012.860173,0.012936,0.083759,-0.004732
8 Sep 2021 04:08:00.000,-50.060,-72.547,1012.532493,0.016774,0.080509,-0.006171
8 Sep 2021 04:09:00.000,-48.945,-67.826,1012.120905,0.020330,0.076753,-0.007523
8 Sep 2021 04:10:00.000,-47.625,-63.341,1011.631251,0.023577,0.072697,-0.008769
8 Sep 2021 04:11:00.000,-46.120,-59.104,1011.070488,0.026510,0.068526,-0.009889
8 Sep 2021 04:12:00.000,-44.449,-55.117,1010.446586,0.029133,0.064387,-0.010870
8 Sep 2021 04:13:00.000,-42.628,-51.375,1009.768421,0.031462,0.060392,-0.011695
8 Sep 2021 04:14:00.000,-40.676,-47.866,1009.045646,0.033518,0.056619,-0.012354
8 Sep 2021 04:15:00.000,-38.608,-44.576,1008.288557,0.035326,0.053112,-0.012837
8 Sep 2021 04:16:00.000,-36.439,-41.488,1007.507951,0.036910,0.049898,-0.013136
8 Sep 2021 04:17:00.000,-34.180,-38.583,1006.714966,0.038294,0.046982,-0.013248
8 Sep 2021 04:18:00.000,-31.844,-35.845,1005.920930,0.039499,0.044363,-0.013171
8 Sep 2021 04:19:00.000,-29.441,-33.255,1005.137195,0.040547,0.042028,-0.012906
8 Sep 2021 04:20:00.000,-26.979,-30.798,1004.374976,0.041454,0.039964,-0.012455
8 Sep 2021 04:21:00.000,-24.466,-28.456,1003.645192,0.042236,0.038154,-0.011827
8 Sep 2021 04:22:00.000,-21.909,-26.217,1002.958302,0.042907,0.036581,-0.011028
8 Sep 2021 04:23:00.000,-19.316,-24.064,1002.324163,0.043476,0.035230,-0.010071
8 Sep 2021 04:24:00.000,-16.691,-21.987,1001.751878,0.043954,0.034086,-0.008970
8 Sep 2021 04:25:00.000,-14.040,-19.972,1001.249671,0.044348,0.033135,-0.007740
8 Sep 2021 04:26:00.000,-11.367,-18.009,1000.824761,0.044665,0.032367,-0.006398
8 Sep 2021 04:27:00.000,-8.678,-16.087,1000.483261,0.044909,0.031772,-0.004964
8 Sep 2021 04:28:00.000,-5.976,-14.196,1000.230085,0.045085,0.031344,-0.003459
8 Sep 2021 04:29:00.000,-3.266,-12.325,1000.068878,0.045194,0.031076,-0.001904
8 Sep 2021 04:30:00.000,-0.551,-10.466,1000.001960,0.045239,0.030966,-0.000322
8 Sep 2021 04:31:00.000,2.165,-8.609,1000.030296,0.045220,0.031013,0.001265
8 Sep 2021 04:32:00.000,4.878,-6.744,1000.153478,0.045137,0.031216,0.002834
8 Sep 2021 04:33:00.000,7.584,-4.862,1000.369732,0.044989,0.031579,0.004362
8 Sep 2021 04:34:00.000,10.279,-2.954,1000.675943,0.044773,0.032105,0.005827
8 Sep 2021 04:35:00.000,12.958,-1.009,1001.067706,0.044486,0.032802,0.007208
8 Sep 2021 04:36:00.000,15.619,0.984,1001.539384,0.044124,0.033678,0.008486
8 Sep 2021 04:37:00.000,18.255,3.034,1002.084193,0.043680,0.034742,0.009641
8 Sep 2021 04:38:00.000,20.862,5.155,1002.694304,0.043149,0.036008,0.010659
8 Sep 2021 04:39:00.000,23.434,7.357,1003.360955,0.042521,0.037489,0.011523
8 Sep 2021 04:40:00.000,25.965,9.656,1004.074578,0.041786,0.039201,0.012221
8 Sep 2021 04:41:00.000,28.449,12.065,1004.824939,0.040931,0.041160,0.012745
8 Sep 2021 04:42:00.000,30.877,14.599,1005.601289,0.039942,0.043383,0.013086
8 Sep 2021 04:43:00.000,33.242,17.275,1006.392513,0.038803,0.045885,0.013240
8 Sep 2021 04:44:00.000,35.533,20.109,1007.187294,0.037494,0.048679,0.013205
8 Sep 2021 04:45:00.000,37.740,23.121,1007.974277,0.035994,0.051773,0.012981
8 Sep 2021 04:46:00.000,39.851,26.327,1008.742224,0.034280,0.055163,0.012571
8 Sep 2021 04:47:00.000,41.852,29.745,1009.480184,0.032327,0.058832,0.011983
8 Sep 2021 04:48:00.000,43.727,33.391,1010.177639,0.030111,0.062745,0.011224
8 Sep 2021 04:49:00.000,45.462,37.278,1010.824658,0.027610,0.066836,0.010305
8 Sep 2021 04:50:00.000,47.037,41.414,1011.412035,0.024804,0.071011,0.009239
8 Sep 2021 04:51:00.000,48.434,45.799,1011.931418,0.021684,0.075134,0.008042
8 Sep 2021 04:52:00.000,49.634,50.426,1012.375427,0.018252,0.079035,0.006731
8 Sep 2021 04:53:00.000,50.619,55.276,1012.737756,0.014524,0.082516,0.005325
8 Sep 2021 04:54:00.000,51.373,60.317,1013.013263,0.010538,0.085365,0.003842
8 Sep 2021 04:55:00.000,51.881,65.505,1013.198037,0.006349,0.087382,0.002306
8 Sep 2021 04:56:00.000,52.133,70.785,1013.289458,0.002032,0.088415,0.000736
8 Sep 2021 04:57:00.000,52.124,76.095,1013.286230,-0.002328,0.088378,-0.000844
8 Sep 2021 04:58:00.000,51.854,81.371,1013.188396,-0.006639,0.087275,-0.002412
8 Sep 2021 04:59:00.000,51.329,86.550,1012.997347,-0.010816,0.085195,-0.003945
8 Sep 2021 05:00:00.000,50.559,91.579,1012.715791,-0.014787,0.082297,-0.005423
8 Sep 2021 05:01:00.000,49.559,96.415,1012.347724,-0.018495,0.078781,-0.006824
8 Sep 2021 05:02:00.000,48.345,101.026,1011.898370,-0.021907,0.074858,-0.008128
8 Sep 2021 05:03:00.000,46.935,105.394,1011.374113,-0.025005,0.070726,-0.009316
8 Sep 2021 05:04:00.000,45.348,109.513,1010.782400,-0.027789,0.066554,-0.010372
8 Sep 2021 05:05:00.000,43.604,113.383,1010.131646,-0.030271,0.062472,-0.011280
8 Sep 2021 05:06:00.000,41.719,117.013,1009.431111,-0.032468,0.058574,-0.012028
8 Sep 2021 05:07:00.000,39.711,120.416,1008.690770,-0.034404,0.054923,-0.012605
8 Sep 2021 05:08:00.000,37.593,123.609,1007.921175,-0.036102,0.051553,-0.013002
8 Sep 2021 05:09:00.000,35.380,126.608,1007.133303,-0.037589,0.048480,-0.013213
8 Sep 2021 05:10:00.000,33.083,129.431,1006.338403,-0.038885,0.045705,-0.013236
8 Sep 2021 05:11:00.000,30.714,132.097,1005.547834,-0.040014,0.043223,-0.013069
8 Sep 2021 05:12:00.000,28.282,134.622,1004.772905,-0.040993,0.041018,-0.012715
