"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,7.122,48.128,1000.326285,0.045019,0.031505,0.004104
8 Sep 2021 04:01:00.000,9.819,50.032,1000.617395,0.044814,0.032003,0.005582
8 Sep 2021 04:02:00.000,12.501,51.970,1000.994899,0.044540,0.032670,0.006979
8 Sep 2021 04:03:00.000,15.165,53.953,1001.453364,0.044191,0.033515,0.008276
8 Sep 2021 04:04:00.000,17.806,55.993,1001.986199,0.043762,0.034546,0.009453
8 Sep 2021 04:05:00.000,20.418,58.100,1002.585743,0.043247,0.035777,0.010495
8 Sep 2021 04:06:00.000,22.997,60.288,1003.243385,0.042636,0.037220,0.011386
8 Sep 2021 04:07:00.000,25.536,62.569,1003.949687,0.041919,0.038891,0.012114
8 Sep 2021 04:08:00.000,28.028,64.958,1004.694517,0.041086,0.040806,0.012668
8 Sep 2021 04:09:00.000,30.467,67.470,1005.467204,0.040121,0.042983,0.013041
8 Sep 2021 04:10:00.000,32.843,70.120,1006.256683,0.039009,0.045437,0.013227
8 Sep 2021 04:11:00.000,35.147,72.926,1007.051662,0.037730,0.048181,0.013224
8 Sep 2021 04:12:00.000,37.370,75.907,1007.840779,0.036265,0.051223,0.013032
8 Sep 2021 04:13:00.000,39.498,79.078,1008.612767,0.034589,0.054563,0.012654
8 Sep 2021 04:14:00.000,41.518,82.459,1009.356613,0.032679,0.058187,0.012096
8 Sep 2021 04:15:00.000,43.416,86.065,1010.061714,0.030510,0.062061,0.011365
8 Sep 2021 04:16:00.000,45.176,89.910,1010.718030,0.028058,0.066128,0.010473
8 Sep 2021 04:17:00.000,46.779,94.003,1011.316219,0.025306,0.070296,0.009431
8 Sep 2021 04:18:00.000,48.208,98.346,1011.847777,0.022240,0.074439,0.008255
8 Sep 2021 04:19:00.000,49.444,102.933,1012.305149,0.018860,0.078392,0.006963
8 Sep 2021 04:20:00.000,50.467,107.746,1012.681840,0.015181,0.081960,0.005571
8 Sep 2021 04:21:00.000,51.261,112.757,1012.972501,0.011235,0.084931,0.004100
8 Sep 2021 04:22:00.000,51.812,117.923,1013.173009,0.007076,0.087104,0.002571
8 Sep 2021 04:23:00.000,52.108,123.192,1013.280518,0.002775,0.088313,0.001006
8 Sep 2021 04:24:00.000,52.144,128.502,1013.293504,-0.001584,0.088461,-0.000574
8 Sep 2021 04:25:00.000,51.918,133.788,1013.211782,-0.005909,0.087536,-0.002145
8 Sep 2021 04:26:00.000,51.437,138.988,1013.036513,-0.010115,0.085614,-0.003686
8 Sep 2021 04:27:00.000,50.708,144.046,1012.770181,-0.014125,0.082842,-0.005175
8 Sep 2021 04:28:00.000,49.746,148.917,1012.416566,-0.017881,0.079416,-0.006591
8 Sep 2021 04:29:00.000,48.567,153.568,1011.980688,-0.021345,0.075548,-0.007912
8 Sep 2021 04:30:00.000,47.189,157.979,1011.468736,-0.024498,0.071440,-0.009122
8 Sep 2021 04:31:00.000,45.631,162.140,1010.887984,-0.027335,0.067264,-0.010202
8 Sep 2021 04:32:00.000,43.913,166.052,1010.246689,-0.029867,0.063159,-0.011136
8 Sep 2021 04:33:00.000,42.051,169.723,1009.553975,-0.032112,0.059225,-0.011912
8 Sep 2021 04:34:00.000,40.062,173.164,1008.819706,-0.034090,0.055528,-0.012519
8 Sep 2021 04:35:00.000,37.962,176.391,1008.054343,-0.035828,0.052108,-0.012947
8 Sep 2021 04:36:00.000,35.764,179.422,1007.268804,-0.037349,0.048984,-0.013190
8 Sep 2021 04:37:00.000,33.481,-177.726,1006.474302,-0.038676,0.046159,-0.013245
8 Sep 2021 04:38:00.000,31.124,-175.035,1005.682188,-0.039832,0.043627,-0.013111
8 Sep 2021 04:39:00.000,28.702,-172.487,1004.903791,-0.040836,0.041376,-0.012789
8 Sep 2021 04:40:00.000,26.223,-170.066,1004.150252,-0.041703,0.039390,-0.012284
8 Sep 2021 04:41:00.000,23.696,-167.757,1003.432367,-0.042450,0.037654,-0.011602
8 Sep 2021 04:42:00.000,21.128,-165.545,1002.760431,-0.043089,0.036150,-0.010755
8 Sep 2021 04:43:00.000,18.524,-163.417,1002.144084,-0.043630,0.034863,-0.009753
8 Sep 2021 04:44:00.000,15.891,-161.360,1001.592179,-0.044082,0.033778,-0.008611
8 Sep 2021 04:45:00.000,13.233,-159.362,1001.112647,-0.044452,0.032884,-0.007345
8 Sep 2021 04:46:00.000,10.555,-157.412,1000.712383,-0.044746,0.032169,-0.005973
8 Sep 2021 04:47:00.000,7.861,-155.501,1000.397146,-0.044969,0.031625,-0.004516
8 Sep 2021 04:48:00.000,5.157,-153.616,1000.171472,-0.045125,0.031246,-0.002993
8 Sep 2021 04:49:00.000,2.444,-151.750,1000.038611,-0.045214,0.031026,-0.001428
8 Sep 2021 04:50:00.000,-0.271,-149.893,1000.000476,-0.045240,0.030964,0.000159
8 Sep 2021 04:51:00.000,-2.986,-148.034,1000.057615,-0.045202,0.031057,0.001743
8 Sep 2021 04:52:00.000,-5.697,-146.165,1000.209207,-0.045099,0.031309,0.003301
8 Sep 2021 04:53:00.000,-8.400,-144.276,1000.453069,-0.044930,0.031720,0.004813
8 Sep 2021 04:54:00.000,-11.091,-142.358,1000.785689,-0.044693,0.032298,0.006255
8 Sep 2021 04:55:00.000,-13.766,-140.399,1001.202280,-0.044384,0.033048,0.007607
8 Sep 2021 04:56:00.000,-16.419,-138.391,1001.696851,-0.043998,0.033979,0.008849
8 Sep 2021 04:57:00.000,-19.047,-136.320,1002.262290,-0.043529,0.035103,0.009964
8 Sep 2021 04:58:00.000,-21.644,-134.176,1002.890472,-0.042970,0.036432,0.010937
8 Sep 2021 04:59:00.000,-24.205,-131.946,1003.572378,-0.042310,0.037982,0.011752
8 Sep 2021 05:00:00.000,-26.722,-129.616,1004.298224,-0.041540,0.039766,0.012399
8 Sep 2021 05:01:00.000,-29.190,-127.171,1005.057603,-0.040647,0.041804,0.012868
8 Sep 2021 05:02:00.000,-31.600,-124.596,1005.839638,-0.039614,0.044110,0.013153
8 Sep 2021 05:03:00.000,-33.944,-121.874,1006.633137,-0.038425,0.046699,0.013249
8 Sep 2021 05:04:00.000,-36.211,-118.987,1007.426755,-0.037061,0.049584,0.013157
8 Sep 2021 05:05:00.000,-38.390,-115.919,1008.209154,-0.035499,0.052768,0.012876
8 Sep 2021 05:06:00.000,-40.469,-112.650,1008.969167,-0.033715,0.056245,0.012412
8 Sep 2021 05:07:00.000,-42.433,-109.164,1009.695957,-0.031685,0.059993,0.011771
8 Sep 2021 05:08:00.000,-44.268,-105.447,1010.379168,-0.029385,0.063968,0.010962
8 Sep 2021 05:09:00.000,-45.956,-101.485,1011.009076,-0.026794,0.068096,0.009997
8 Sep 2021 05:10:00.000,-47.479,-97.274,1011.576718,-0.023893,0.072271,0.008890
8 Sep 2021 05:11:00.000,-48.818,-92.814,1012.074026,-0.020678,0.076346,0.007657
8 Sep 2021 05:12:00.000,-49.956,-88.117,1012.493935,-0.017154,0.080143,0.006315
8 Sep 2021 05:13:00.000,-50.872,-83.205,1012.830481,-0.013343,0.083454,0.004883
8 Sep 2021 05:14:00.000,-51.553,-78.115,1013.078889,-0.009288,0.086071,0.003382
8 Sep 2021 05:15:00.000,-51.984,-72.893,1013.235634,-0.005052,0.087804,0.001833
8 Sep 2021 05:16:00.000,-52.157,-67.597,1013.298492,-0.000713,0.088518,0.000258
8 Sep 2021 05:17:00.000,-52.069,-62.291,1013.266572,0.003641,0.088154,-0.001320
8 Sep 2021 05:18:00.000,-51.722,-57.038,1013.140327,0.007921,0.086742,-0.002880
8 Sep 2021 05:19:00.000,-51.121,-51.899,1012.921546,0.012042,0.084396,-0.004399
8 Sep 2021 05:20:00.000,-50.280,-46.924,1012.613335,0.015938,0.081289,-0.005856
8 Sep 2021 05:21:00.000,-49.213,-42.154,1012.220068,0.019560,0.077627,-0.007229
8 Sep 2021 05:22:00.000,-47.938,-37.615,1011.747326,0.022877,0.073621,-0.008500
8 Sep 2021 05:23:00.000,-46.473,-33.321,1011.201826,0.025880,0.069461,-0.009650
8 Sep 2021 05:24:00.000,-44.836,-29.279,1010.591320,0.028572,0.065304,-0.010663
8 Sep 2021 05:25:00.000,-43.048,-25.482,1009.924492,0.030965,0.061270,-0.011524
8 Sep 2021 05:26:00.000,-41.124,-21.922,1009.210831,0.033080,0.057441,-0.012221
8 Sep 2021 05:27:00.000,-39.081,-18.585,1008.460502,0.034942,0.053872,-0.012744
8 Sep 2021 05:28:00.000,-36.933,-15.453,1007.684203,0.036573,0.050591,-0.013085
8 Sep 2021 05:29:00.000,-34.693,-12.509,1006.893010,0.038000,0.047609,-0.013240
8 Sep 2021 05:30:00.000,-32.374,-9.735,1006.098221,0.039244,0.044924,-0.013205
8 Sep 2021 05:31:00.000,-29.984,-7.114,1005.311198,0.040325,0.042527,-0.012981
8 Sep 2021 05:32:00.000,-27.534,-4.628,1004.543200,0.041262,0.040404,-0.012572
8 Sep 2021 05:33:00.000,-25.032,-2.262,1003.805226,0.042071,0.038538,-0.011982
8 Sep 2021 05:34:00.000,-22.485,-0.000,1003.107853,0.042766,0.036914,-0.011221
8 Sep 2021 05:35:00.000,-19.899,2.170,1002.461083,0.043357,0.035514,-0.010299
8 Sep 2021 05:36:00.000,-17.281,4.263,1001.874201,0.043855,0.034325,-0.009228
8 Sep 2021 05:37:00.000,-14.635,6.291,1001.355639,0.044267,0.033332,-0.008025
8 Sep 2021 05:38:00.000,-11.967,8.265,1000.912850,0.044601,0.032523,-0.006707
8 Sep 2021 05:39:00.000,-9.281,10.195,1000.552204,0.044861,0.031891,-0.005292
8 Sep 2021 05:40:00.000,-6.582,12.092,1000.278889,0.045051,0.031425,-0.003801
8 Sep 2021 05:41:00.000,-3.873,13.967,1000.096841,0.045175,0.031122,-0.002256
8 Sep 2021 05:42:00.000,-1.159,15.828,1000.008680,0.045234,0.030977,-0.000678
8 Sep 2021 05:43:00.000,1.557,17.685,1000.015675,0.045230,0.030989,0.000910
8 Sep 2021 05:44:00.000,4.271,19.547,1000.117727,0.045161,0.031157,0.002485
