"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,48.707,14.736,1012.032685,0.020978,0.075991,0.007772
8 Sep 2021 04:01:00.000,49.863,19.412,1012.459762,0.017480,0.079820,0.006439
8 Sep 2021 04:02:00.000,50.800,24.306,1012.803961,0.013694,0.083184,0.005014
8 Sep 2021 04:03:00.000,51.502,29.382,1013.060399,0.009659,0.085871,0.003518
8 Sep 2021 04:04:00.000,51.956,34.595,1013.225435,0.005436,0.087689,0.001973
8 Sep 2021 04:05:00.000,52.153,39.887,1013.296730,0.001102,0.088498,0.000399
8 Sep 2021 04:06:00.000,52.088,45.195,1013.273271,-0.003255,0.088230,-0.001180
8 Sep 2021 04:07:00.000,51.763,50.455,1013.155392,-0.007544,0.086909,-0.002742
8 Sep 2021 04:08:00.000,51.185,55.607,1012.944765,-0.011683,0.084639,-0.004266
8 Sep 2021 04:09:00.000,50.365,60.598,1012.644377,-0.015601,0.081592,-0.005729
8 Sep 2021 04:10:00.000,49.317,65.387,1012.258492,-0.019248,0.077971,-0.007111
8 Sep 2021 04:11:00.000,48.060,69.948,1011.792588,-0.022594,0.073988,-0.008391
8 Sep 2021 04:12:00.000,46.611,74.263,1011.253282,-0.025625,0.069835,-0.009553
8 Sep 2021 04:13:00.000,44.989,78.328,1010.648239,-0.028344,0.065672,-0.010579
8 Sep 2021 04:14:00.000,43.213,82.146,1009.986063,-0.030763,0.061622,-0.011454
8 Sep 2021 04:15:00.000,41.301,85.727,1009.276178,-0.032902,0.057773,-0.012166
8 Sep 2021 04:16:00.000,39.268,89.084,1008.528694,-0.034785,0.054180,-0.012705
8 Sep 2021 04:17:00.000,37.128,92.233,1007.754268,-0.036436,0.050872,-0.013063
8 Sep 2021 04:18:00.000,34.897,95.193,1006.963947,-0.037880,0.047863,-0.013234
8 Sep 2021 04:19:00.000,32.584,97.982,1006.169017,-0.039140,0.045152,-0.013216
8 Sep 2021 04:20:00.000,30.200,100.616,1005.380840,-0.040235,0.042729,-0.013009
8 Sep 2021 04:21:00.000,27.755,103.113,1004.610692,-0.041184,0.040582,-0.012616
8 Sep 2021 04:22:00.000,25.258,105.489,1003.869601,-0.042004,0.038695,-0.012042
8 Sep 2021 04:23:00.000,22.714,107.759,1003.168187,-0.042708,0.037049,-0.011296
8 Sep 2021 04:24:00.000,20.132,109.938,1002.516511,-0.043308,0.035630,-0.010387
8 Sep 2021 04:25:00.000,17.516,112.037,1001.923928,-0.043814,0.034423,-0.009330
8 Sep 2021 04:26:00.000,14.872,114.070,1001.398949,-0.044233,0.033413,-0.008138
8 Sep 2021 04:27:00.000,12.206,116.048,1000.949121,-0.044574,0.032588,-0.006829
8 Sep 2021 04:28:00.000,9.522,117.982,1000.580914,-0.044840,0.031940,-0.005422
8 Sep 2021 04:29:00.000,6.823,119.882,1000.299625,-0.045037,0.031460,-0.003937
8 Sep 2021 04:30:00.000,4.115,121.758,1000.109304,-0.045167,0.031143,-0.002395
8 Sep 2021 04:31:00.000,1.401,123.620,1000.012690,-0.045232,0.030984,-0.000819
8 Sep 2021 04:32:00.000,-1.315,125.477,1000.011176,-0.045233,0.030981,0.000769
