"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-51.936,94.844,1013.218096,0.005695,0.087607,-0.002067
8 Sep 2021 04:01:00.000,-51.467,100.049,1013.047448,0.009909,0.085731,-0.003611
8 Sep 2021 04:02:00.000,-50.750,105.116,1012.785584,0.013930,0.082998,-0.005102
8 Sep 2021 04:03:00.000,-49.799,109.997,1012.436218,0.017700,0.079600,-0.006522
8 Sep 2021 04:04:00.000,-48.630,114.660,1012.004309,0.021180,0.075749,-0.007849
8 Sep 2021 04:05:00.000,-47.262,119.083,1011.495991,0.024348,0.071648,-0.009064
8 Sep 2021 04:06:00.000,-45.713,123.257,1010.918486,0.027201,0.067472,-0.010151
8 Sep 2021 04:07:00.000,-44.002,127.181,1010.280004,0.029748,0.063360,-0.011093
8 Sep 2021 04:08:00.000,-42.147,130.863,1009.589629,0.032006,0.059416,-0.011878
8 Sep 2021 04:09:00.000,-40.164,134.315,1008.857191,0.033997,0.055706,-0.012493
8 Sep 2021 04:10:00.000,-38.069,137.553,1008.093125,0.035746,0.052272,-0.012930
8 Sep 2021 04:11:00.000,-35.876,140.593,1007.308329,0.037277,0.049133,-0.013182
8 Sep 2021 04:12:00.000,-33.597,143.454,1006.514005,0.038614,0.046293,-0.013247
8 Sep 2021 04:13:00.000,-31.243,146.153,1005.721503,0.039778,0.043746,-0.013122
8 Sep 2021 04:14:00.000,-28.824,148.707,1004.942154,0.040789,0.041482,-0.012809
8 Sep 2021 04:15:00.000,-26.348,151.134,1004.187115,0.041663,0.039483,-0.012313
8 Sep 2021 04:16:00.000,-23.824,153.449,1003.467201,0.042416,0.037735,-0.011640
8 Sep 2021 04:17:00.000,-21.257,155.665,1002.792736,0.043060,0.036220,-0.010801
8 Sep 2021 04:18:00.000,-18.655,157.797,1002.173397,0.043605,0.034922,-0.009806
8 Sep 2021 04:19:00.000,-16.023,159.858,1001.618078,0.044061,0.033828,-0.008671
8 Sep 2021 04:20:00.000,-13.366,161.858,1001.134761,0.044435,0.032924,-0.007411
8 Sep 2021 04:21:00.000,-10.689,163.810,1000.730393,0.044733,0.032200,-0.006044
8 Sep 2021 04:22:00.000,-7.996,165.723,1000.410792,0.044960,0.031648,-0.004590
8 Sep 2021 04:23:00.000,-5.292,167.608,1000.180559,0.045118,0.031261,-0.003070
8 Sep 2021 04:24:00.000,-2.580,169.475,1000.043008,0.045211,0.031033,-0.001506
8 Sep 2021 04:25:00.000,0.136,171.333,1000.000119,0.045240,0.030963,0.000079
8 Sep 2021 04:26:00.000,2.851,173.192,1000.052510,0.045205,0.031049,0.001664
8 Sep 2021 04:27:00.000,5.562,175.060,1000.199427,0.045106,0.031292,0.003224
8 Sep 2021 04:28:00.000,8.266,176.947,1000.438754,0.044940,0.031696,0.004739
8 Sep 2021 04:29:00.000,10.957,178.864,1000.767046,0.044707,0.032265,0.006185
8 Sep 2021 04:30:00.000,13.632,-179.180,1001.179578,0.044402,0.033006,0.007541
8 Sep 2021 04:31:00.000,16.287,-177.174,1001.670415,0.044020,0.033928,0.008790
8 Sep 2021 04:32:00.000,18.916,-175.107,1002.232501,0.043555,0.035042,0.009912
8 Sep 2021 04:33:00.000,21.515,-172.967,1002.857758,0.043000,0.036361,0.010892
8 Sep 2021 04:34:00.000,24.078,-170.741,1003.537208,0.042346,0.037899,0.011715
8 Sep 2021 04:35:00.000,26.598,-168.416,1004.261102,0.041581,0.039672,0.012371
8 Sep 2021 04:36:00.000,29.068,-165.977,1005.019062,0.040694,0.041696,0.012849
8 Sep 2021 04:37:00.000,31.481,-163.409,1005.800229,0.039669,0.043988,0.013143
8 Sep 2021 04:38:00.000,33.828,-160.695,1006.593424,0.038489,0.046563,0.013249
8 Sep 2021 04:39:00.000,36.099,-157.817,1007.387306,0.037134,0.049433,0.013166
8 Sep 2021 04:40:00.000,38.283,-154.758,1008.170531,0.035582,0.052602,0.012894
8 Sep 2021 04:41:00.000,40.367,-151.500,1008.931922,0.033810,0.056065,0.012439
8 Sep 2021 04:42:00.000,42.338,-148.025,1009.660621,0.031793,0.059800,0.011807
8 Sep 2021 04:43:00.000,44.180,-144.319,1010.346245,0.029507,0.063765,0.011006
8 Sep 2021 04:44:00.000,45.875,-140.370,1010.979033,0.026930,0.067888,0.010049
8 Sep 2021 04:45:00.000,47.407,-136.172,1011.549983,0.024046,0.072063,0.008949
8 Sep 2021 04:46:00.000,48.756,-131.724,1012.050979,0.020846,0.076148,0.007721
8 Sep 2021 04:47:00.000,49.904,-127.038,1012.474903,0.017337,0.079963,0.006384
8 Sep 2021 04:48:00.000,50.832,-122.137,1012.815735,0.013539,0.083304,0.004956
8 Sep 2021 04:49:00.000,51.525,-117.054,1013.068637,0.009496,0.085960,0.003458
8 Sep 2021 04:50:00.000,51.969,-111.837,1013.230022,0.005267,0.087741,0.001911
8 Sep 2021 04:51:00.000,52.155,-106.544,1013.297600,0.000931,0.088508,0.000337
8 Sep 2021 04:52:00.000,52.080,-101.236,1013.270412,-0.003425,0.088198,-0.001242
8 Sep 2021 04:53:00.000,51.745,-95.979,1013.148844,-0.007710,0.086836,-0.002803
8 Sep 2021 04:54:00.000,51.157,-90.833,1012.934621,-0.011841,0.084533,-0.004325
8 Sep 2021 04:55:00.000,50.328,-85.849,1012.630781,-0.015750,0.081459,-0.005785
8 Sep 2021 04:56:00.000,49.272,-81.068,1012.241637,-0.019386,0.077820,-0.007163
8 Sep 2021 04:57:00.000,48.006,-76.517,1011.772714,-0.022719,0.073827,-0.008439
8 Sep 2021 04:58:00.000,46.550,-72.211,1011.230670,-0.025738,0.069670,-0.009596
8 Sep 2021 04:59:00.000,44.922,-68.156,1010.623211,-0.028444,0.065510,-0.010616
8 Sep 2021 05:00:00.000,43.140,-64.348,1009.958976,-0.030852,0.061467,-0.011485
8 Sep 2021 05:01:00.000,41.223,-60.776,1009.247417,-0.032981,0.057627,-0.012191
8 Sep 2021 05:02:00.000,39.185,-57.428,1008.498669,-0.034854,0.054044,-0.012722
8 Sep 2021 05:03:00.000,37.042,-54.286,1007.723407,-0.036497,0.050748,-0.013073
8 Sep 2021 05:04:00.000,34.807,-51.333,1006.932690,-0.037933,0.047751,-0.013237
8 Sep 2021 05:05:00.000,32.491,-48.551,1006.137811,-0.039186,0.045051,-0.013211
8 Sep 2021 05:06:00.000,30.105,-45.923,1005.350132,-0.040275,0.042640,-0.012997
8 Sep 2021 05:07:00.000,27.658,-43.430,1004.580921,-0.041219,0.040503,-0.012597
8 Sep 2021 05:08:00.000,25.158,-41.059,1003.841193,-0.042034,0.038625,-0.012016
