"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,-42.378,42.426,1009.675624,0.031747,0.059882,-0.011791
8 Sep 2021 04:01:00.000,-40.410,45.905,1008.947732,0.033770,0.056141,-0.012428
8 Sep 2021 04:02:00.000,-38.328,49.167,1008.186922,0.035547,0.052672,-0.012887
8 Sep 2021 04:03:00.000,-36.147,52.230,1007.404044,0.037103,0.049497,-0.013162
8 Sep 2021 04:04:00.000,-33.877,55.112,1006.610271,0.038462,0.046621,-0.013249
8 Sep 2021 04:05:00.000,-31.532,57.829,1005.816943,0.039646,0.044039,-0.013147
8 Sep 2021 04:06:00.000,-29.120,60.401,1005.035404,0.040674,0.041741,-0.012857
8 Sep 2021 04:07:00.000,-26.651,62.842,1004.276839,0.041564,0.039712,-0.012383
8 Sep 2021 04:08:00.000,-24.132,65.169,1003.552114,0.042331,0.037934,-0.011731
8 Sep 2021 04:09:00.000,-21.570,67.397,1002.871619,0.042987,0.036391,-0.010911
8 Sep 2021 04:10:00.000,-18.972,69.539,1002.245118,0.043544,0.035068,-0.009934
8 Sep 2021 04:11:00.000,-16.343,71.607,1001.681608,0.044011,0.033950,-0.008815
8 Sep 2021 04:12:00.000,-13.689,73.614,1001.189185,0.044394,0.033024,-0.007569
8 Sep 2021 04:13:00.000,-11.014,75.571,1000.774929,0.044701,0.032279,-0.006214
8 Sep 2021 04:14:00.000,-8.323,77.489,1000.444799,0.044936,0.031706,-0.004770
8 Sep 2021 04:15:00.000,-5.620,79.377,1000.203548,0.045103,0.031299,-0.003257
8 Sep 2021 04:16:00.000,-2.908,81.245,1000.054647,0.045204,0.031053,-0.001697
8 Sep 2021 04:17:00.000,-0.193,83.104,1000.000241,0.045240,0.030963,-0.000113
8 Sep 2021 04:18:00.000,2.522,84.962,1000.041114,0.045213,0.031030,0.001473
8 Sep 2021 04:19:00.000,5.235,86.828,1000.176676,0.045121,0.031254,0.003038
8 Sep 2021 04:20:00.000,7.939,88.713,1000.404976,0.044964,0.031638,0.004559
8 Sep 2021 04:21:00.000,10.632,90.626,1000.722727,0.044739,0.032187,0.006014
8 Sep 2021 04:22:00.000,13.310,92.576,1001.125356,0.044443,0.032907,0.007383
8 Sep 2021 04:23:00.000,15.967,94.576,1001.607070,0.044070,0.033807,0.008645
8 Sep 2021 04:24:00.000,18.600,96.635,1002.160943,0.043616,0.034897,0.009784
8 Sep 2021 04:25:00.000,21.202,98.765,1002.779015,0.043072,0.036190,0.010781
8 Sep 2021 04:26:00.000,23.770,100.980,1003.452411,0.042431,0.037701,0.011624
8 Sep 2021 04:27:00.000,26.295,103.292,1004.171467,0.041680,0.039444,0.012301
8 Sep 2021 04:28:00.000,28.772,105.716,1004.925873,0.040809,0.041437,0.012801
8 Sep 2021 04:29:00.000,31.193,108.268,1005.704821,0.039801,0.043696,0.013117
8 Sep 2021 04:30:00.000,33.548,110.964,1006.497162,0.038641,0.046236,0.013246
8 Sep 2021 04:31:00.000,35.829,113.821,1007.291565,0.037308,0.049070,0.013186
8 Sep 2021 04:32:00.000,38.024,116.857,1008.076680,0.035781,0.052202,0.012937
8 Sep 2021 04:33:00.000,40.121,120.090,1008.841299,0.034037,0.055630,0.012504
8 Sep 2021 04:34:00.000,42.106,123.537,1009.574518,0.032051,0.059335,0.011892
8 Sep 2021 04:35:00.000,43.964,127.215,1010.265888,0.029799,0.063275,0.011112
8 Sep 2021 04:36:00.000,45.678,131.134,1010.905565,0.027258,0.067384,0.010172
8 Sep 2021 04:37:00.000,47.231,135.302,1011.484450,0.024412,0.071560,0.009089
8 Sep 2021 04:38:00.000,48.603,139.720,1011.994312,0.021250,0.075664,0.007876
8 Sep 2021 04:39:00.000,49.776,144.378,1012.427907,0.017777,0.079522,0.006551
8 Sep 2021 04:40:00.000,50.732,149.255,1012.779076,0.014013,0.082932,0.005133
8 Sep 2021 04:41:00.000,51.454,154.318,1013.042837,0.009996,0.085682,0.003643
8 Sep 2021 04:42:00.000,51.928,159.521,1013.215446,0.005786,0.087577,0.002100
8 Sep 2021 04:43:00.000,52.146,164.809,1013.294455,0.001458,0.088472,0.000528
8 Sep 2021 04:44:00.000,52.103,170.118,1013.278743,-0.002900,0.088293,-0.001051
8 Sep 2021 04:45:00.000,51.799,175.385,1013.168532,-0.007198,0.087054,-0.002616
8 Sep 2021 04:46:00.000,51.242,-179.453,1012.965387,-0.011352,0.084856,-0.004143
8 Sep 2021 04:47:00.000,50.441,-174.447,1012.672189,-0.015291,0.081865,-0.005612
8 Sep 2021 04:48:00.000,49.411,-169.640,1012.293099,-0.018962,0.078283,-0.007001
8 Sep 2021 04:49:00.000,48.170,-165.060,1011.833499,-0.022332,0.074322,-0.008291
8 Sep 2021 04:50:00.000,46.736,-160.724,1011.299915,-0.025389,0.070176,-0.009463
8 Sep 2021 04:51:00.000,45.127,-156.638,1010.699931,-0.028133,0.066009,-0.010500
8 Sep 2021 04:52:00.000,43.364,-152.800,1010.042080,-0.030576,0.061947,-0.011388
8 Sep 2021 04:53:00.000,41.462,-149.201,1009.335721,-0.032737,0.058079,-0.012114
8 Sep 2021 04:54:00.000,39.438,-145.826,1008.590916,-0.034640,0.054463,-0.012668
8 Sep 2021 04:55:00.000,37.307,-142.661,1007.818280,-0.036310,0.051131,-0.013040
8 Sep 2021 04:56:00.000,35.082,-139.686,1007.028837,-0.037770,0.048098,-0.013227
8 Sep 2021 04:57:00.000,32.775,-136.884,1006.233857,-0.039043,0.045362,-0.013224
8 Sep 2021 04:58:00.000,30.397,-134.238,1005.444704,-0.040151,0.042917,-0.013033
8 Sep 2021 04:59:00.000,27.957,-131.730,1004.672665,-0.041112,0.040748,-0.012655
8 Sep 2021 05:00:00.000,25.463,-129.345,1003.928795,-0.041942,0.038839,-0.012096
8 Sep 2021 05:01:00.000,22.923,-127.066,1003.223754,-0.042655,0.037175,-0.011363
8 Sep 2021 05:02:00.000,20.344,-124.881,1002.567654,-0.043263,0.035738,-0.010467
8 Sep 2021 05:03:00.000,17.731,-122.776,1001.969911,-0.043776,0.034514,-0.009421
8 Sep 2021 05:04:00.000,15.089,-120.738,1001.439113,-0.044202,0.033488,-0.008240
8 Sep 2021 05:05:00.000,12.425,-118.756,1000.982888,-0.044549,0.032649,-0.006940
8 Sep 2021 05:06:00.000,9.741,-116.819,1000.607797,-0.044821,0.031987,-0.005540
8 Sep 2021 05:07:00.000,7.044,-114.916,1000.319239,-0.045023,0.031493,-0.004061
8 Sep 2021 05:08:00.000,4.337,-113.039,1000.121365,-0.045159,0.031163,-0.002523
8 Sep 2021 05:09:00.000,1.623,-111.176,1000.017026,-0.045229,0.030991,-0.000949
8 Sep 2021 05:10:00.000,-1.093,-109.319,1000.007723,-0.045235,0.030976,0.000639
8 Sep 2021 05:11:00.000,-3.807,-107.458,1000.093591,-0.045177,0.031117,0.002218
8 Sep 2021 05:12:00.000,-6.516,-105.584,1000.273393,-0.045055,0.031416,0.003765
8 Sep 2021 05:13:00.000,-9.216,-103.688,1000.544540,-0.044866,0.031877,0.005257
8 Sep 2021 05:14:00.000,-11.902,-101.758,1000.903130,-0.044608,0.032506,0.006674
8 Sep 2021 05:15:00.000,-14.571,-99.786,1001.344001,-0.044276,0.033310,0.007995
8 Sep 2021 05:16:00.000,-17.217,-97.760,1001.860813,-0.043866,0.034298,0.009201
8 Sep 2021 05:17:00.000,-19.836,-95.668,1002.446137,-0.043370,0.035483,0.010274
8 Sep 2021 05:18:00.000,-22.423,-93.500,1003.091565,-0.042781,0.036877,0.011201
8 Sep 2021 05:19:00.000,-24.971,-91.241,1003.787829,-0.042090,0.038496,0.011966
8 Sep 2021 05:20:00.000,-27.475,-88.877,1004.524944,-0.041284,0.040355,0.012560
