"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,0.000,-47.441,1000.000000,0.045240,0.030963,-0.000000
8 Sep 2021 04:01:00.000,2.715,-45.583,1000.047641,0.045208,0.031041,0.001585
8 Sep 2021 04:02:00.000,5.427,-43.715,1000.189878,0.045112,0.031276,0.003147
8 Sep 2021 04:03:00.000,8.131,-41.829,1000.424662,0.044950,0.031672,0.004664
8 Sep 2021 04:04:00.000,10.823,-39.914,1000.748614,0.044720,0.032232,0.006114
8 Sep 2021 04:05:00.000,13.499,-37.960,1001.157071,0.044419,0.032965,0.007476
8 Sep 2021 04:06:00.000,16.155,-35.957,1001.644158,0.044041,0.033878,0.008730
8 Sep 2021 04:07:00.000,18.786,-33.893,1002.202870,0.043580,0.034982,0.009859
8 Sep 2021 04:08:00.000,21.386,-31.757,1002.825179,0.043030,0.036290,0.010847
8 Sep 2021 04:09:00.000,23.951,-29.536,1003.502149,0.042381,0.037817,0.011678
8 Sep 2021 04:10:00.000,26.473,-27.216,1004.224065,0.041622,0.039577,0.012342
8 Sep 2021 04:11:00.000,28.946,-24.784,1004.980578,0.040742,0.041588,0.012829
8 Sep 2021 04:12:00.000,31.362,-22.222,1005.760850,0.039724,0.043867,0.013133
8 Sep 2021 04:13:00.000,33.713,-19.516,1006.553713,0.038552,0.046428,0.013248
8 Sep 2021 04:14:00.000,35.988,-16.646,1007.347830,0.037206,0.049282,0.013174
8 Sep 2021 04:15:00.000,38.176,-13.597,1008.131855,0.035664,0.052436,0.012912
8 Sep 2021 04:16:00.000,40.266,-10.349,1008.894597,0.033904,0.055885,0.012466
8 Sep 2021 04:17:00.000,42.243,-6.886,1009.625178,0.031900,0.059608,0.011842
8 Sep 2021 04:18:00.000,44.091,-3.192,1010.313190,0.029628,0.063562,0.011050
8 Sep 2021 04:19:00.000,45.794,0.745,1010.948836,0.027066,0.067680,0.010100
8 Sep 2021 04:20:00.000,47.335,4.931,1011.523074,0.024197,0.071856,0.009007
8 Sep 2021 04:21:00.000,48.693,9.367,1012.027740,0.021013,0.075949,0.007785
8 Sep 2021 04:22:00.000,49.852,14.041,1012.455664,0.017519,0.079782,0.006453
8 Sep 2021 04:23:00.000,50.791,18.932,1012.800769,0.013735,0.083152,0.005030
8 Sep 2021 04:24:00.000,51.496,24.007,1013.058157,0.009703,0.085847,0.003535
8 Sep 2021 04:25:00.000,51.953,29.218,1013.224176,0.005481,0.087675,0.001989
8 Sep 2021 04:26:00.000,52.152,34.510,1013.296471,0.001148,0.088495,0.000416
8 Sep 2021 04:27:00.000,52.090,39.818,1013.274016,-0.003209,0.088239,-0.001163
8 Sep 2021 04:28:00.000,51.768,45.079,1013.157131,-0.007499,0.086928,-0.002726
8 Sep 2021 04:29:00.000,51.192,50.232,1012.947472,-0.011640,0.084668,-0.004250
8 Sep 2021 04:30:00.000,50.375,55.225,1012.648015,-0.015561,0.081627,-0.005714
8 Sep 2021 04:31:00.000,49.329,60.017,1012.263008,-0.019211,0.078012,-0.007097
8 Sep 2021 04:32:00.000,48.074,64.580,1011.797919,-0.022560,0.074031,-0.008378
8 Sep 2021 04:33:00.000,46.627,68.898,1011.259351,-0.025595,0.069879,-0.009541
8 Sep 2021 04:34:00.000,45.007,72.966,1010.654961,-0.028316,0.065716,-0.010569
8 Sep 2021 04:35:00.000,43.233,76.786,1009.993342,-0.030739,0.061664,-0.011445
8 Sep 2021 04:36:00.000,41.322,80.369,1009.283910,-0.032881,0.057813,-0.012159
8 Sep 2021 04:37:00.000,39.290,83.729,1008.536770,-0.034766,0.054216,-0.012700
8 Sep 2021 04:38:00.000,37.152,86.880,1007.762571,-0.036420,0.050906,-0.013060
8 Sep 2021 04:39:00.000,34.921,89.842,1006.972360,-0.037866,0.047893,-0.013233
8 Sep 2021 04:40:00.000,32.609,92.632,1006.177419,-0.039127,0.045179,-0.013217
8 Sep 2021 04:41:00.000,30.226,95.268,1005.389112,-0.040224,0.042754,-0.013012
8 Sep 2021 04:42:00.000,27.782,97.767,1004.618715,-0.041175,0.040604,-0.012621
8 Sep 2021 04:43:00.000,25.284,100.144,1003.877259,-0.041996,0.038713,-0.012049
8 Sep 2021 04:44:00.000,22.741,102.415,1003.175371,-0.042701,0.037066,-0.011305
8 Sep 2021 04:45:00.000,20.159,104.594,1002.523118,-0.043302,0.035644,-0.010398
8 Sep 2021 04:46:00.000,17.544,106.695,1001.929863,-0.043809,0.034434,-0.009341
8 Sep 2021 04:47:00.000,14.900,108.728,1001.404127,-0.044229,0.033422,-0.008151
8 Sep 2021 04:48:00.000,12.234,110.707,1000.953468,-0.044571,0.032596,-0.006843
8 Sep 2021 04:49:00.000,9.550,112.641,1000.584366,-0.044838,0.031946,-0.005437
8 Sep 2021 04:50:00.000,6.852,114.541,1000.302133,-0.045035,0.031464,-0.003953
8 Sep 2021 04:51:00.000,4.144,116.417,1000.110832,-0.045166,0.031145,-0.002412
8 Sep 2021 04:52:00.000,1.430,118.279,1000.013216,-0.045231,0.030985,-0.000836
8 Sep 2021 04:53:00.000,-1.286,120.136,1000.010692,-0.045233,0.030980,0.000752
8 Sep 2021 04:54:00.000,-4.000,121.998,1000.103296,-0.045171,0.031133,0.002329
8 Sep 2021 04:55:00.000,-6.709,123.873,1000.289695,-0.045044,0.031443,0.003873
8 Sep 2021 04:56:00.000,-9.408,125.772,1000.567204,-0.044850,0.031916,0.005361
8 Sep 2021 04:57:00.000,-12.093,127.704,1000.931828,-0.044587,0.032557,0.006771
8 Sep 2021 04:58:00.000,-14.760,129.680,1001.378322,-0.044249,0.033374,0.008085
8 Sep 2021 04:59:00.000,-17.404,131.710,1001.900263,-0.043833,0.034376,0.009282
8 Sep 2021 05:00:00.000,-20.021,133.806,1002.490150,-0.043331,0.035575,0.010345
8 Sep 2021 05:01:00.000,-22.605,135.981,1003.139507,-0.042735,0.036985,0.011260
8 Sep 2021 05:02:00.000,-25.151,138.247,1003.839013,-0.042036,0.038620,0.012014
8 Sep 2021 05:03:00.000,-27.651,140.618,1004.578636,-0.041222,0.040497,0.012595
8 Sep 2021 05:04:00.000,-30.098,143.110,1005.347774,-0.040278,0.042633,0.012996
8 Sep 2021 05:05:00.000,-32.484,145.738,1006.135415,-0.039189,0.045043,0.013211
8 Sep 2021 05:06:00.000,-34.800,148.520,1006.930289,-0.037937,0.047742,0.013237
8 Sep 2021 05:07:00.000,-37.036,151.472,1007.721035,-0.036502,0.050739,0.013074
8 Sep 2021 05:08:00.000,-39.179,154.613,1008.496361,-0.034860,0.054034,0.012724
8 Sep 2021 05:09:00.000,-41.217,157.961,1009.245205,-0.032987,0.057616,0.012192
8 Sep 2021 05:10:00.000,-43.135,161.532,1009.956892,-0.030859,0.061455,0.011487
8 Sep 2021 05:11:00.000,-44.917,165.340,1010.621286,-0.028452,0.065497,0.010619
8 Sep 2021 05:12:00.000,-46.545,169.394,1011.228930,-0.025747,0.069658,0.009599
8 Sep 2021 05:13:00.000,-48.002,173.699,1011.771182,-0.022729,0.073814,0.008443
8 Sep 2021 05:14:00.000,-49.268,178.249,1012.240338,-0.019396,0.077808,0.007167
8 Sep 2021 05:15:00.000,-50.325,-176.970,1012.629732,-0.015761,0.081448,0.005789
8 Sep 2021 05:16:00.000,-51.155,-171.987,1012.933836,-0.011853,0.084524,0.004329
8 Sep 2021 05:17:00.000,-51.744,-166.841,1013.148335,-0.007723,0.086831,0.002808
8 Sep 2021 05:18:00.000,-52.079,-161.584,1013.270186,-0.003438,0.088195,0.001247
8 Sep 2021 05:19:00.000,-52.155,-156.277,1013.297661,0.000917,0.088509,-0.000332
8 Sep 2021 05:20:00.000,-51.970,-150.983,1013.230368,0.005254,0.087745,-0.001907
8 Sep 2021 05:21:00.000,-51.526,-145.766,1013.069264,0.009483,0.085967,-0.003454
8 Sep 2021 05:22:00.000,-50.835,-140.683,1012.816633,0.013528,0.083313,-0.004952
8 Sep 2021 05:23:00.000,-49.907,-135.781,1012.476061,0.017326,0.079974,-0.006380
8 Sep 2021 05:24:00.000,-48.760,-131.095,1012.052379,0.020836,0.076160,-0.007717
8 Sep 2021 05:25:00.000,-47.411,-126.646,1011.551606,0.024037,0.072076,-0.008945
8 Sep 2021 05:26:00.000,-45.880,-122.447,1010.980856,0.026922,0.067900,-0.010046
8 Sep 2021 05:27:00.000,-44.185,-118.497,1010.348241,0.029500,0.063777,-0.011003
8 Sep 2021 05:28:00.000,-42.344,-114.790,1009.662763,0.031787,0.059812,-0.011805
8 Sep 2021 05:29:00.000,-40.374,-111.315,1008.934179,0.033804,0.056075,-0.012438
8 Sep 2021 05:30:00.000,-38.290,-108.056,1008.172870,0.035577,0.052612,-0.012893
8 Sep 2021 05:31:00.000,-36.106,-104.997,1007.389694,0.037129,0.049442,-0.013165
8 Sep 2021 05:32:00.000,-33.835,-102.118,1006.595828,0.038485,0.046571,-0.013249
8 Sep 2021 05:33:00.000,-31.488,-99.404,1005.802613,0.039666,0.043995,-0.013143
8 Sep 2021 05:34:00.000,-29.076,-96.835,1005.021393,0.040691,0.041702,-0.012850
8 Sep 2021 05:35:00.000,-26.605,-94.396,1004.263346,0.041579,0.039677,-0.012372
8 Sep 2021 05:36:00.000,-24.085,-92.070,1003.539333,0.042344,0.037904,-0.011717
8 Sep 2021 05:37:00.000,-21.523,-89.844,1002.859734,0.042998,0.036365,-0.010895
8 Sep 2021 05:38:00.000,-18.924,-87.704,1002.234299,0.043553,0.035046,-0.009915
8 Sep 2021 05:39:00.000,-16.295,-85.637,1001.672010,0.044018,0.033931,-0.008794
8 Sep 2021 05:40:00.000,-13.641,-83.631,1001.180946,0.044401,0.033008,-0.007545
8 Sep 2021 05:41:00.000,-10.965,-81.675,1000.768168,0.044706,0.032267,-0.006189
8 Sep 2021 05:42:00.000,-8.274,-79.758,1000.439614,0.044940,0.031697,-0.004743
8 Sep 2021 05:43:00.000,-5.570,-77.870,1000.200013,0.045105,0.031293,-0.003229
8 Sep 2021 05:44:00.000,-2.859,-76.002,1000.052812,0.045205,0.031050,-0.001669
8 Sep 2021 05:45:00.000,-0.144,-74.143,1000.000134,0.045240,0.030963,-0.000084
8 Sep 2021 05:46:00.000,2.572,-72.286,1000.042735,0.045212,0.031033,0.001502
8 Sep 2021 05:47:00.000,5.284,-70.419,1000.180003,0.045119,0.031260,0.003066
8 Sep 2021 05:48:00.000,7.988,-68.534,1000.409960,0.044961,0.031647,0.004586
8 Sep 2021 05:49:00.000,10.681,-66.620,1000.729297,0.044734,0.032199,0.006040
8 Sep 2021 05:50:00.000,13.358,-64.669,1001.133417,0.044436,0.032922,0.007407
8 Sep 2021 05:51:00.000,16.015,-62.669,1001.616506,0.044063,0.033825,0.008667
8 Sep 2021 05:52:00.000,18.647,-60.608,1002.171618,0.043607,0.034918,0.009803
8 Sep 2021 05:53:00.000,21.249,-58.476,1002.790777,0.043061,0.036216,0.010798
8 Sep 2021 05:54:00.000,23.816,-56.260,1003.465090,0.042418,0.037730,0.011638
8 Sep 2021 05:55:00.000,26.341,-53.946,1004.184882,0.041666,0.039478,0.012311
8 Sep 2021 05:56:00.000,28.816,-51.520,1004.939831,0.040792,0.041475,0.012808
8 Sep 2021 05:57:00.000,31.236,-48.965,1005.719123,0.039781,0.043739,0.013121
8 Sep 2021 05:58:00.000,33.590,-46.267,1006.511603,0.038618,0.046285,0.013247
8 Sep 2021 05:59:00.000,35.870,-43.407,1007.305938,0.037282,0.049124,0.013183
8 Sep 2021 06:00:00.000,38.063,-40.367,1008.090780,0.035751,0.052262,0.012931
8 Sep 2021 06:01:00.000,40.158,-37.130,1008.854925,0.034003,0.055695,0.012494
8 Sep 2021 06:02:00.000,42.141,-33.679,1009.587475,0.032013,0.059404,0.011880
8 Sep 2021 06:03:00.000,43.997,-29.997,1010.277992,0.029755,0.063348,0.011096
8 Sep 2021 06:04:00.000,45.708,-26.074,1010.916645,0.027209,0.067459,0.010154
8 Sep 2021 06:05:00.000,47.258,-21.901,1011.494347,0.024357,0.071635,0.009068
8 Sep 2021 06:06:00.000,48.626,-17.478,1012.002885,0.021190,0.075737,0.007853
8 Sep 2021 06:07:00.000,49.796,-12.816,1012.435035,0.017711,0.079589,0.006526
8 Sep 2021 06:08:00.000,50.747,-7.936,1012.784658,0.013942,0.082988,0.005107
8 Sep 2021 06:09:00.000,51.465,-2.870,1013.046793,0.009922,0.085724,0.003615
8 Sep 2021 06:10:00.000,51.935,2.336,1013.217721,0.005708,0.087603,0.002072
8 Sep 2021 06:11:00.000,52.148,7.624,1013.295016,0.001379,0.088478,0.000500
8 Sep 2021 06:12:00.000,52.100,12.933,1013.277581,-0.002979,0.088279,-0.001080
8 Sep 2021 06:13:00.000,51.791,18.198,1013.165666,-0.007275,0.087022,-0.002644
8 Sep 2021 06:14:00.000,51.229,23.359,1012.960856,-0.011426,0.084808,-0.004171
8 Sep 2021 06:15:00.000,50.424,28.361,1012.666058,-0.015360,0.081804,-0.005638
8 Sep 2021 06:16:00.000,49.390,33.165,1012.285454,-0.019025,0.078214,-0.007026
8 Sep 2021 06:17:00.000,48.145,37.740,1011.824449,-0.022391,0.074248,-0.008313
8 Sep 2021 06:18:00.000,46.708,42.072,1011.289589,-0.025442,0.070100,-0.009483
8 Sep 2021 06:19:00.000,45.097,46.153,1010.688476,-0.028180,0.065934,-0.010518
8 Sep 2021 06:20:00.000,43.330,49.986,1010.029657,-0.030618,0.061875,-0.011403
8 Sep 2021 06:21:00.000,41.426,53.581,1009.322509,-0.032774,0.058011,-0.012126
8 Sep 2021 06:22:00.000,39.400,56.952,1008.577103,-0.034673,0.054400,-0.012676
8 Sep 2021 06:23:00.000,37.267,60.114,1007.804062,-0.036338,0.051073,-0.013045
8 Sep 2021 06:24:00.000,35.041,63.086,1007.014417,-0.037794,0.048045,-0.013228
8 Sep 2021 06:25:00.000,32.733,65.884,1006.219442,-0.039065,0.045315,-0.013223
8 Sep 2021 06:26:00.000,30.354,68.528,1005.430499,-0.040170,0.042875,-0.013028
8 Sep 2021 06:27:00.000,27.912,71.033,1004.658874,-0.041128,0.040711,-0.012646
8 Sep 2021 06:28:00.000,25.418,73.417,1003.915616,-0.041956,0.038807,-0.012084
8 Sep 2021 06:29:00.000,22.877,75.693,1003.211375,-0.042667,0.037147,-0.011348
8 Sep 2021 06:30:00.000,20.297,77.877,1002.556253,-0.043273,0.035714,-0.010450
8 Sep 2021 06:31:00.000,17.683,79.981,1001.959652,-0.043784,0.034493,-0.009401
8 Sep 2021 06:32:00.000,15.041,82.018,1001.430143,-0.044209,0.033471,-0.008217
8 Sep 2021 06:33:00.000,12.376,83.999,1000.975336,-0.044554,0.032635,-0.006915
8 Sep 2021 06:34:00.000,9.693,85.935,1000.601772,-0.044826,0.031976,-0.005514
8 Sep 2021 06:35:00.000,6.995,87.837,1000.314827,-0.045026,0.031486,-0.004033
8 Sep 2021 06:36:00.000,4.287,89.714,1000.118630,-0.045160,0.031158,-0.002495
8 Sep 2021 06:37:00.000,1.574,91.577,1000.016007,-0.045229,0.030989,-0.000920
8 Sep 2021 06:38:00.000,-1.142,93.434,1000.008435,-0.045235,0.030977,0.000668
8 Sep 2021 06:39:00.000,-3.857,95.295,1000.096024,-0.045176,0.031121,0.002246
8 Sep 2021 06:40:00.000,-6.565,97.169,1000.277512,-0.045052,0.031423,0.003792
8 Sep 2021 06:41:00.000,-9.265,99.066,1000.550286,-0.044862,0.031887,0.005284
8 Sep 2021 06:42:00.000,-11.951,100.996,1000.910419,-0.044602,0.032519,0.006699
8 Sep 2021 06:43:00.000,-14.619,102.970,1001.352729,-0.044269,0.033326,0.008018
8 Sep 2021 06:44:00.000,-17.265,104.997,1001.870855,-0.043857,0.034318,0.009222
8 Sep 2021 06:45:00.000,-19.884,107.089,1002.457348,-0.043360,0.035506,0.010293
8 Sep 2021 06:46:00.000,-22.470,109.260,1003.103783,-0.042770,0.036905,0.011216
8 Sep 2021 06:47:00.000,-25.017,111.520,1003.800880,-0.042076,0.038528,0.011978
8 Sep 2021 06:48:00.000,-27.520,113.886,1004.538640,-0.041268,0.040392,0.012569
8 Sep 2021 06:49:00.000,-29.970,116.371,1005.306489,-0.040331,0.042513,0.012979
8 Sep 2021 06:50:00.000,-32.359,118.991,1006.093431,-0.039251,0.044909,0.013204
8 Sep 2021 06:51:00.000,-34.680,121.764,1006.888207,-0.038008,0.047592,0.013240
8 Sep 2021 06:52:00.000,-36.920,124.707,1007.679456,-0.036583,0.050572,0.013087
8 Sep 2021 06:53:00.000,-39.068,127.838,1008.455879,-0.034952,0.053852,0.012747
8 Sep 2021 06:54:00.000,-41.112,131.174,1009.206397,-0.033092,0.057419,0.012225
8 Sep 2021 06:55:00.000,-43.037,134.733,1009.920310,-0.030978,0.061246,0.011529
8 Sep 2021 06:56:00.000,-44.826,138.528,1010.587451,-0.028587,0.065279,0.010669
8 Sep 2021 06:57:00.000,-46.463,142.569,1011.198324,-0.025898,0.069436,0.009657
8 Sep 2021 06:58:00.000,-47.929,146.861,1011.744241,-0.022897,0.073597,0.008508
8 Sep 2021 06:59:00.000,-49.206,151.398,1012.217444,-0.019581,0.077604,0.007237
8 Sep 2021 07:00:00.000,-50.275,156.167,1012.611210,-0.015961,0.081268,0.005864
8 Sep 2021 07:01:00.000,-51.117,161.141,1012.919949,-0.012066,0.084379,0.004408
8 Sep 2021 07:02:00.000,-51.719,166.279,1013.139280,-0.007946,0.086731,0.002890
8 Sep 2021 07:03:00.000,-52.068,171.531,1013.266092,-0.003668,0.088149,0.001330
8 Sep 2021 07:04:00.000,-52.158,176.838,1013.298584,0.000686,0.088519,-0.000249
8 Sep 2021 07:05:00.000,-51.986,-177.866,1013.236298,0.005026,0.087812,-0.001824
8 Sep 2021 07:06:00.000,-51.556,-172.644,1013.080115,0.009263,0.086084,-0.003373
8 Sep 2021 07:07:00.000,-50.877,-167.552,1012.832251,0.013319,0.083473,-0.004874
8 Sep 2021 07:08:00.000,-49.962,-162.639,1012.496224,0.017131,0.080164,-0.006306
