"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
8 Sep 2021 04:00:00.000,36.973,123.345,1007.698466,0.036546,0.050648,0.013081
8 Sep 2021 04:01:00.000,39.119,126.480,1008.474391,0.034910,0.053935,0.012736
8 Sep 2021 04:02:00.000,41.160,129.822,1009.224147,0.033044,0.057509,0.012210
8 Sep 2021 04:03:00.000,43.081,133.386,1009.937047,0.030924,0.061341,0.011510
8 Sep 2021 04:04:00.000,44.868,137.187,1010.602935,0.028525,0.065379,0.010646
8 Sep 2021 04:05:00.000,46.501,141.234,1011.212335,0.025829,0.069537,0.009631
8 Sep 2021 04:06:00.000,47.963,145.532,1011.756580,0.022820,0.073696,0.008478
8 Sep 2021 04:07:00.000,49.235,150.075,1012.227935,0.019497,0.077697,0.007205
8 Sep 2021 04:08:00.000,50.298,154.850,1012.619705,0.015870,0.081351,0.005830
8 Sep 2021 04:09:00.000,51.135,159.827,1012.926327,0.011969,0.084446,0.004372
8 Sep 2021 04:10:00.000,51.730,164.969,1013.143451,0.007844,0.086777,0.002852
8 Sep 2021 04:11:00.000,52.073,170.224,1013.267996,0.003563,0.088170,0.001292
8 Sep 2021 04:12:00.000,52.157,175.530,1013.298195,-0.000792,0.088515,-0.000287
8 Sep 2021 04:13:00.000,51.979,-179.174,1013.233620,-0.005130,0.087781,-0.001862
8 Sep 2021 04:14:00.000,51.543,-173.954,1013.075187,-0.009364,0.086031,-0.003410
8 Sep 2021 04:15:00.000,50.858,-168.867,1012.825143,-0.013414,0.083400,-0.004910
8 Sep 2021 04:16:00.000,49.937,-163.959,1012.487037,-0.017220,0.080077,-0.006340
8 Sep 2021 04:17:00.000,48.796,-159.266,1012.065666,-0.020739,0.076274,-0.007680
8 Sep 2021 04:18:00.000,47.453,-154.811,1011.567015,-0.023949,0.072195,-0.008911
8 Sep 2021 04:19:00.000,45.927,-150.604,1010.998167,-0.026843,0.068020,-0.010016
8 Sep 2021 04:20:00.000,44.236,-146.647,1010.367210,-0.029430,0.063894,-0.010978
8 Sep 2021 04:21:00.000,42.399,-142.933,1009.683118,-0.031725,0.059923,-0.011784
8 Sep 2021 04:22:00.000,40.432,-139.452,1008.955631,-0.033750,0.056179,-0.012422
8 Sep 2021 04:23:00.000,38.351,-136.187,1008.195113,-0.035529,0.052707,-0.012883
8 Sep 2021 04:24:00.000,36.170,-133.122,1007.412411,-0.037088,0.049529,-0.013160
8 Sep 2021 04:25:00.000,33.902,-130.239,1006.618694,-0.038449,0.046650,-0.013249
8 Sep 2021 04:26:00.000,31.557,-127.519,1005.825302,-0.039634,0.044065,-0.013149
8 Sep 2021 04:27:00.000,29.146,-124.947,1005.043579,-0.040664,0.041764,-0.012861
8 Sep 2021 04:28:00.000,26.677,-122.504,1004.284713,-0.041555,0.039732,-0.012389
8 Sep 2021 04:29:00.000,24.158,-120.176,1003.559574,-0.042323,0.037951,-0.011739
8 Sep 2021 04:30:00.000,21.597,-117.947,1002.878559,-0.042981,0.036406,-0.010920
8 Sep 2021 04:31:00.000,19.000,-115.804,1002.251438,-0.043539,0.035081,-0.009945
8 Sep 2021 04:32:00.000,16.371,-113.735,1001.687216,-0.044006,0.033961,-0.008828
8 Sep 2021 04:33:00.000,13.717,-111.728,1001.194001,-0.044391,0.033032,-0.007583
8 Sep 2021 04:34:00.000,11.042,-109.770,1000.778884,-0.044698,0.032286,-0.006229
8 Sep 2021 04:35:00.000,8.351,-107.852,1000.447837,-0.044934,0.031711,-0.004786
8 Sep 2021 04:36:00.000,5.648,-105.964,1000.205624,-0.045101,0.031303,-0.003273
8 Sep 2021 04:37:00.000,2.937,-104.095,1000.055731,-0.045203,0.031054,-0.001714
8 Sep 2021 04:38:00.000,0.222,-102.237,1000.000318,-0.045240,0.030963,-0.000130
8 Sep 2021 04:39:00.000,-2.494,-100.379,1000.040183,-0.045213,0.031029,0.001456
8 Sep 2021 04:40:00.000,-5.206,-98.513,1000.174750,-0.045122,0.031251,0.003021
8 Sep 2021 04:41:00.000,-7.910,-96.628,1000.402083,-0.044966,0.031633,0.004543
